src_id,tile_id,object_id,ra,dec,plate_id
tile_RA319.854_DECp0.609:3196,tile_RA319.854_DECp0.609,3196,320.087624845,0.818738095,XE637
tile_RA319.854_DECp1.609:3586,tile_RA319.854_DECp1.609,3586,320.2214728928,1.8465993718,XE637
tile_RA319.854_DECp2.609:1043,tile_RA319.854_DECp2.609,1043,319.4545867258,2.308902825,XE637
tile_RA319.854_DECp2.609:1067,tile_RA319.854_DECp2.609,1067,320.0932644575,2.3148060425,XE637
tile_RA319.854_DECp2.609:1706,tile_RA319.854_DECp2.609,1706,320.2628561039,2.4463958133,XE637
tile_RA319.910_DECm4.391:3769,tile_RA319.910_DECm4.391,3769,319.8439721823,-4.2377957327,XE697
tile_RA319.910_DECm7.391:2081,tile_RA319.910_DECm7.391,2081,320.2761957781,-7.4413105726,XE697
tile_RA319.910_DECm7.391:2245,tile_RA319.910_DECm7.391,2245,319.8116278925,-7.4931476568,XE697
tile_RA319.910_DECm7.391:3078,tile_RA319.910_DECm7.391,3078,319.6204065027,-7.2489867807,XE697
tile_RA319.937_DECp58.614:6925,tile_RA319.937_DECp58.614,6925,320.1744848886,58.8089058706,XE107
tile_RA319.937_DECp59.614:6706,tile_RA319.937_DECp59.614,6706,320.4257016111,60.0430352142,XE107
tile_RA319.937_DECp62.614:10194,tile_RA319.937_DECp62.614,10194,319.3433787241,62.9902763484,XE107
tile_RA319.986_DECp71.646:914,tile_RA319.986_DECp71.646,914,319.1800281288,71.2713830942,XE047
tile_RA319.986_DECp73.646:1016,tile_RA319.986_DECp73.646,1016,319.1475854668,73.3359308411,XE047
tile_RA319.986_DECp73.646:2576,tile_RA319.986_DECp73.646,2576,320.4940694334,73.5844150199,XE047
tile_RA319.986_DECp73.646:3352,tile_RA319.986_DECp73.646,3352,318.9504868948,73.8742622499,XE047
tile_RA319.986_DECp73.646:3761,tile_RA319.986_DECp73.646,3761,319.7575511852,73.8132871276,XE047
tile_RA319.986_DECp73.646:4060,tile_RA319.986_DECp73.646,4060,319.2337687411,73.7431295126,XE047
tile_RA32.237_DECp40.691:1929,tile_RA32.237_DECp40.691,1929,31.7411691562,40.5282712844,XE196
tile_RA32.237_DECp40.691:2042,tile_RA32.237_DECp40.691,2042,32.6129781118,40.5460578461,XE196
tile_RA32.237_DECp41.691:1581,tile_RA32.237_DECp41.691,1581,32.0520283621,41.4562117696,XE196
tile_RA32.237_DECp42.691:215,tile_RA32.237_DECp42.691,215,32.1605005798,42.2208594723,XE196
tile_RA32.237_DECp42.691:1913,tile_RA32.237_DECp42.691,1913,31.7210994035,42.488432396,XE196
tile_RA32.237_DECp42.691:1955,tile_RA32.237_DECp42.691,1955,32.3504144704,42.4949716854,XE196
tile_RA32.237_DECp42.691:5662,tile_RA32.237_DECp42.691,5662,32.4823741355,42.7967608826,XE196
tile_RA32.237_DECp43.691:1861,tile_RA32.237_DECp43.691,1861,32.2969148155,43.4544316885,XE196
tile_RA32.237_DECp43.691:3425,tile_RA32.237_DECp43.691,3425,32.0867528894,43.6779379554,XE196
tile_RA32.237_DECp44.691:3201,tile_RA32.237_DECp44.691,3201,31.9589877481,44.6165784372,XE196
tile_RA32.237_DECp44.691:5402,tile_RA32.237_DECp44.691,5402,31.8737050276,44.9084385848,XE196
tile_RA32.237_DECp44.691:7020,tile_RA32.237_DECp44.691,7020,32.1366938814,45.0684620204,XE196
tile_RA32.293_DECp30.673:1607,tile_RA32.293_DECp30.673,1607,32.2027358717,31.0952301658,XE297
tile_RA32.293_DECp30.673:2130,tile_RA32.293_DECp30.673,2130,31.9175432634,31.0289985753,XE297
tile_RA32.358_DECp24.673:433,tile_RA32.358_DECp24.673,433,32.1675908217,24.3679051805,XE353
tile_RA32.640_DECp36.706:2266,tile_RA32.640_DECp36.706,2266,32.9248283144,36.6293510321,XE244
tile_RA32.640_DECp36.706:2288,tile_RA32.640_DECp36.706,2288,32.922205263,36.6274911069,XE244
tile_RA32.645_DECp54.701:10530,tile_RA32.645_DECp54.701,10530,33.2820340491,54.7544518626,XE114
tile_RA32.734_DECm28.418:262,tile_RA32.734_DECm28.418,262,33.1943931418,-28.6948822194,XE886
tile_RA32.734_DECm28.418:503,tile_RA32.734_DECm28.418,503,33.1239220058,-28.4640747255,XE886
tile_RA32.734_DECm28.418:926,tile_RA32.734_DECm28.418,926,32.8180002511,-28.1750420955,XE886
tile_RA32.774_DECm11.366:1236,tile_RA32.774_DECm11.366,1236,32.7281526358,-11.2107204747,XE709
tile_RA32.820_DECm4.307:297,tile_RA32.820_DECm4.307,297,33.0709596135,-4.583012825,XE649
tile_RA32.820_DECm4.307:328,tile_RA32.820_DECm4.307,328,32.502607047,-4.5589110612,XE649
tile_RA32.820_DECm4.307:1014,tile_RA32.820_DECm4.307,1014,33.1114203558,-4.1758411736,XE649
tile_RA32.820_DECm6.307:288,tile_RA32.820_DECm6.307,288,32.4098221287,-6.5741138957,XE649
tile_RA32.820_DECm6.307:332,tile_RA32.820_DECm6.307,332,32.6937686996,-6.5495923572,XE649
tile_RA32.820_DECm6.307:847,tile_RA32.820_DECm6.307,847,33.2933414495,-6.3488493207,XE649
tile_RA32.820_DECm6.307:1007,tile_RA32.820_DECm6.307,1007,33.1815369859,-6.3247080867,XE649
tile_RA32.859_DECm0.307:499,tile_RA32.859_DECm0.307,499,33.18756236836932,-0.43296233322712213,XE589
tile_RA32.859_DECm0.307:590,tile_RA32.859_DECm0.307,590,32.68059711122156,0.1498658563276712,XE589
tile_RA32.859_DECm0.307:1166,tile_RA32.859_DECm0.307,1166,33.27349496643516,-0.22318600133723424,XE589
tile_RA32.859_DECp0.693:224,tile_RA32.859_DECp0.693,224,32.522390608,0.3361751531,XE589
tile_RA32.859_DECp0.693:229,tile_RA32.859_DECp0.693,229,32.5410904956,0.3393532414,XE589
tile_RA32.859_DECp0.693:1136,tile_RA32.859_DECp0.693,1136,32.6546368191,0.8011280165,XE589
tile_RA32.910_DECp5.692:702,tile_RA32.910_DECp5.692,702,32.8060241239,6.1405113079,XE529
tile_RA32.910_DECp5.692:1163,tile_RA32.910_DECp5.692,1163,32.6241799178,5.8913375462,XE529
tile_RA32.910_DECp7.692:386,tile_RA32.910_DECp7.692,386,33.028911256,7.4162232797,XE529
tile_RA32.973_DECp11.692:464,tile_RA32.973_DECp11.692,464,32.5831314051,11.5564518912,XE469
tile_RA32.973_DECp12.692:318,tile_RA32.973_DECp12.692,318,32.7148808414,12.4275339378,XE469
tile_RA32.973_DECp12.692:601,tile_RA32.973_DECp12.692,601,33.142753638,13.1436222044,XE469
tile_RA32.973_DECp12.692:823,tile_RA32.973_DECp12.692,823,33.3373594467,12.7570767745,XE469
tile_RA32.973_DECp13.692:1095,tile_RA32.973_DECp13.692,1095,33.2127746169,13.9975962661,XE469
tile_RA32.973_DECp13.692:1582,tile_RA32.973_DECp13.692,1582,32.7355388173,13.6563539685,XE469
tile_RA320.049_DECp28.612:1997,tile_RA320.049_DECp28.612,1997,319.7660677573,28.2528109973,XE341
tile_RA320.119_DECp23.612:4027,tile_RA320.119_DECp23.612,4027,319.7739952703,23.6175099627,XE397
tile_RA320.119_DECp23.612:5464,tile_RA320.119_DECp23.612,5464,319.9479073274,23.8100496634,XE397
tile_RA320.119_DECp25.612:2691,tile_RA320.119_DECp25.612,2691,319.6891172649,25.407822007,XE397
tile_RA320.119_DECp26.612:2193,tile_RA320.119_DECp26.612,2193,320.3442613761,26.3358507547,XE397
tile_RA320.733_DECp54.650:1050,tile_RA320.733_DECp54.650,1050,320.6883010008,54.2624782144,XE145
tile_RA320.733_DECp54.650:8349,tile_RA320.733_DECp54.650,8349,321.1626840025,54.8848976289,XE145
tile_RA320.736_DECp17.608:2252,tile_RA320.736_DECp17.608,2252,320.8310677529,17.4096345352,XE457
tile_RA320.736_DECp17.608:6300,tile_RA320.736_DECp17.608,6300,320.7561854652,18.0671854339,XE457
tile_RA320.736_DECp18.608:5107,tile_RA320.736_DECp18.608,5107,320.2943886621,18.8392763376,XE457
tile_RA320.736_DECp19.608:4041,tile_RA320.736_DECp19.608,4041,320.7297027197,19.5946613033,XE457
tile_RA320.762_DECp66.665:1328,tile_RA320.762_DECp66.665,1328,320.0868389309,66.2692385412,XE075
tile_RA320.762_DECp66.665:1904,tile_RA320.762_DECp66.665,1904,321.2224220505,66.3646984547,XE075
tile_RA320.762_DECp66.665:3903,tile_RA320.762_DECp66.665,3903,320.4703613603,66.5699353708,XE075
tile_RA320.762_DECp66.665:4412,tile_RA320.762_DECp66.665,4412,321.7648343786,66.6832320213,XE075
tile_RA320.762_DECp66.665:5315,tile_RA320.762_DECp66.665,5315,319.8223822582,66.7351703245,XE075
tile_RA320.762_DECp66.665:7977,tile_RA320.762_DECp66.665,7977,319.8802382575,66.908575548,XE075
tile_RA320.762_DECp66.665:8382,tile_RA320.762_DECp66.665,8382,321.5965960203,66.9130614434,XE075
tile_RA320.762_DECp67.665:2614,tile_RA320.762_DECp67.665,2614,319.6411910038,67.4322879091,XE075
tile_RA320.762_DECp67.665:8075,tile_RA320.762_DECp67.665,8075,321.2412880991,67.9306363714,XE075
tile_RA320.766_DECp11.608:389,tile_RA320.766_DECp11.608,389,320.9237443224,11.1893045697,XE517
tile_RA320.766_DECp12.608:932,tile_RA320.766_DECp12.608,932,321.1339973456,12.2894180377,XE517
tile_RA320.766_DECp13.608:3561,tile_RA320.766_DECp13.608,3561,320.9043603886,14.0183544592,XE517
tile_RA320.766_DECp13.608:3752,tile_RA320.766_DECp13.608,3752,320.5951171971,13.946753329,XE517
tile_RA320.805_DECp5.608:2944,tile_RA320.805_DECp5.608,2944,320.437918525,5.9263210094,XE577
tile_RA320.805_DECp6.608:1646,tile_RA320.805_DECp6.608,1646,321.1671220454,6.4362620674,XE577
tile_RA320.805_DECp6.608:3198,tile_RA320.805_DECp6.608,3198,321.0924945843,6.9159139641,XE577
tile_RA320.805_DECp6.608:4082,tile_RA320.805_DECp6.608,4082,320.434015695,6.7362977678,XE577
tile_RA320.805_DECp6.608:4115,tile_RA320.805_DECp6.608,4115,320.684612161,6.7342375093,XE577
tile_RA320.805_DECp6.608:4453,tile_RA320.805_DECp6.608,4453,321.2511730853,6.6378923057,XE577
tile_RA320.805_DECp7.608:639,tile_RA320.805_DECp7.608,639,320.7771037572,7.227979851,XE577
tile_RA320.805_DECp7.608:2600,tile_RA320.805_DECp7.608,2600,321.013497585,7.9918292281,XE577
tile_RA320.805_DECp7.608:4423,tile_RA320.805_DECp7.608,4423,320.7379002191,7.6679315852,XE577
tile_RA320.854_DECm0.391:3445,tile_RA320.854_DECm0.391,3445,320.3859667835,-0.3195398457,XE637
tile_RA320.854_DECp0.609:264,tile_RA320.854_DECp0.609,264,320.939468406,0.1775685459,XE637
tile_RA320.854_DECp0.609:799,tile_RA320.854_DECp0.609,799,320.5140059414,0.2924948043,XE637
tile_RA320.854_DECp0.609:811,tile_RA320.854_DECp0.609,811,321.1792658612,0.2984451168,XE637
tile_RA320.854_DECp0.609:3716,tile_RA320.854_DECp0.609,3716,321.0861550162,0.7265211571,XE637
tile_RA320.854_DECp0.609:3749,tile_RA320.854_DECp0.609,3749,321.0208894679,0.7193794529,XE637
tile_RA320.854_DECp0.609:3909,tile_RA320.854_DECp0.609,3909,320.5161136694,0.6861283099,XE637
tile_RA320.854_DECp0.609:4059,tile_RA320.854_DECp0.609,4059,321.0132196704,0.6515912928,XE637
tile_RA320.854_DECp0.609:4236,tile_RA320.854_DECp0.609,4236,320.6808553963,0.6084154761,XE637
tile_RA320.854_DECp1.609:1379,tile_RA320.854_DECp1.609,1379,320.6260018183,1.3963530087,XE637
tile_RA320.854_DECp1.609:1930,tile_RA320.854_DECp1.609,1930,320.7969780029,2.0918938188,XE637
tile_RA320.854_DECp1.609:4152,tile_RA320.854_DECp1.609,4152,320.9200434115,1.669823618,XE637
tile_RA320.914_DECm4.391:2176,tile_RA320.914_DECm4.391,2176,321.1422301014,-4.0063370843,XE697
tile_RA321.211_DECp29.612:5613,tile_RA321.211_DECp29.612,5613,320.6609510506,29.5307247783,XE341
tile_RA321.211_DECp29.612:9168,tile_RA321.211_DECp29.612,9168,321.3893233446,29.7960663069,XE341
tile_RA321.211_DECp29.612:9401,tile_RA321.211_DECp29.612,9401,320.912775079,29.8160772857,XE341
tile_RA321.211_DECp31.612:7952,tile_RA321.211_DECp31.612,7952,321.1548295864,31.6340161951,XE341
tile_RA321.438_DECp76.634:1471,tile_RA321.438_DECp76.634,1471,321.2248126274,76.4071412387,XE026
tile_RA321.438_DECp76.634:1736,tile_RA321.438_DECp76.634,1736,322.1552849469,76.4613444073,XE026
tile_RA321.438_DECp76.634:1809,tile_RA321.438_DECp76.634,1809,321.7350131287,76.4749975422,XE026
tile_RA321.438_DECp77.634:730,tile_RA321.438_DECp77.634,730,322.7009596827,77.2881147621,XE026
tile_RA321.438_DECp77.634:1004,tile_RA321.438_DECp77.634,1004,320.5104200134,77.3356260141,XE026
tile_RA321.438_DECp78.634:1042,tile_RA321.438_DECp78.634,1042,322.6817811931,78.3344753718,XE026
tile_RA321.438_DECp78.634:1851,tile_RA321.438_DECp78.634,1851,323.6874206565,78.4804418353,XE026
tile_RA321.438_DECp78.634:2619,tile_RA321.438_DECp78.634,2619,321.5811187209,79.0309394758,XE026
tile_RA321.438_DECp79.634:462,tile_RA321.438_DECp79.634,462,320.4414183143,79.2174830152,XE026
tile_RA321.438_DECp79.634:3231,tile_RA321.438_DECp79.634,3231,321.7280820098,79.9606414951,XE026
tile_RA321.438_DECp79.634:4919,tile_RA321.438_DECp79.634,4919,323.1704572849,79.6348576285,XE026
tile_RA321.438_DECp80.634:820,tile_RA321.438_DECp80.634,820,322.0116489928,80.2944694271,XE026
tile_RA321.438_DECp80.634:1113,tile_RA321.438_DECp80.634,1113,320.2777008138,80.3441731929,XE026
tile_RA321.438_DECp80.634:3120,tile_RA321.438_DECp80.634,3120,319.5282167571,80.5414786511,XE026
tile_RA321.438_DECp80.634:4167,tile_RA321.438_DECp80.634,4167,322.5025035047,80.5944995905,XE026
tile_RA321.438_DECp80.634:4215,tile_RA321.438_DECp80.634,4215,323.2932753868,80.7421174451,XE026
tile_RA321.791_DECp12.608:1631,tile_RA321.791_DECp12.608,1631,322.1221980023,12.4182268698,XE517
tile_RA321.791_DECp12.608:5019,tile_RA321.791_DECp12.608,5019,321.8898175348,12.615513688,XE517
tile_RA321.792_DECp18.608:3312,tile_RA321.792_DECp18.608,3312,321.5078905282,18.5309028188,XE457
tile_RA321.792_DECp18.608:5128,tile_RA321.792_DECp18.608,5128,322.0358458608,18.8229915759,XE457
tile_RA321.812_DECp6.608:316,tile_RA321.812_DECp6.608,316,321.6966485247,6.1728731915,XE577
tile_RA321.812_DECp6.608:1620,tile_RA321.812_DECp6.608,1620,321.6357310212,6.4500397772,XE577
tile_RA321.812_DECp6.608:3324,tile_RA321.812_DECp6.608,3324,321.5012312751,6.877633978,XE577
tile_RA321.812_DECp6.608:3591,tile_RA321.812_DECp6.608,3591,321.4766805538,6.8172047972,XE577
tile_RA321.812_DECp6.608:3996,tile_RA321.812_DECp6.608,3996,321.359770266,6.7353681276,XE577
tile_RA321.854_DECp0.609:188,tile_RA321.854_DECp0.609,188,321.7015111314,0.1547288768,XE637
tile_RA321.854_DECp0.609:417,tile_RA321.854_DECp0.609,417,321.8307522475,0.2056986972,XE637
tile_RA321.854_DECp0.609:1223,tile_RA321.854_DECp0.609,1223,321.9661313268,0.4055076442,XE637
tile_RA321.854_DECp0.609:2157,tile_RA321.854_DECp0.609,2157,321.9794801232,0.9833027659,XE637
tile_RA321.854_DECp0.609:2273,tile_RA321.854_DECp0.609,2273,321.8649387619,0.5659351682,XE637
tile_RA321.919_DECm5.391:391,tile_RA321.919_DECm5.391,391,321.8765136653,-5.7971944076,XE697
tile_RA321.975_DECp60.614:13238,tile_RA321.975_DECp60.614,13238,321.59253852,61.0241311676,XE107
tile_RA322.251_DECp35.643:7401,tile_RA322.251_DECp35.643,7401,322.3423051506,35.5709845355,XE286
tile_RA322.319_DECp24.612:1775,tile_RA322.319_DECp24.612,1775,322.172390902,24.3476416138,XE397
tile_RA322.373_DECp30.612:11851,tile_RA322.373_DECp30.612,11851,322.3676530126,30.90920374,XE341
tile_RA322.461_DECp53.650:8706,tile_RA322.461_DECp53.650,8706,321.7765102046,53.8465024522,XE145
tile_RA323.287_DECp65.665:2189,tile_RA323.287_DECp65.665,2189,323.7101827819,65.3717553802,XE075
tile_RA323.287_DECp66.665:5316,tile_RA323.287_DECp66.665,5316,322.8378935562,66.7696797021,XE075
tile_RA323.287_DECp66.665:6969,tile_RA323.287_DECp66.665,6969,322.9934011314,67.0640946593,XE075
tile_RA323.339_DECp70.646:5282,tile_RA323.339_DECp70.646,5282,324.0345787904,70.7064029185,XE047
tile_RA323.339_DECp72.646:4305,tile_RA323.339_DECp72.646,4305,322.1494555757,72.7982374471,XE047
tile_RA323.339_DECp73.646:258,tile_RA323.339_DECp73.646,258,322.993814067,73.1871293421,XE047
tile_RA323.339_DECp73.646:2560,tile_RA323.339_DECp73.646,2560,322.3819697934,73.5672716785,XE047
tile_RA323.339_DECp73.646:3918,tile_RA323.339_DECp73.646,3918,324.3721639934,73.9494683697,XE047
tile_RA323.339_DECp73.646:4962,tile_RA323.339_DECp73.646,4962,322.5017946098,73.7762450154,XE047
tile_RA323.339_DECp74.646:1713,tile_RA323.339_DECp74.646,1713,322.1962012182,74.4761615616,XE047
tile_RA323.339_DECp74.646:2953,tile_RA323.339_DECp74.646,2953,321.705073245,74.5912336855,XE047
tile_RA323.339_DECp74.646:3307,tile_RA323.339_DECp74.646,3307,323.4460321186,74.9952920161,XE047
tile_RA323.339_DECp74.646:4064,tile_RA323.339_DECp74.646,4064,323.8530815646,74.8465314666,XE047
tile_RA323.498_DECp34.643:3435,tile_RA323.498_DECp34.643,3435,323.8856199199,34.3968314494,XE286
tile_RA323.498_DECp34.643:5169,tile_RA323.498_DECp34.643,5169,323.1811743439,34.5280559372,XE286
tile_RA323.498_DECp34.643:5886,tile_RA323.498_DECp34.643,5886,323.7408251545,34.5778929265,XE286
tile_RA323.498_DECp37.643:12334,tile_RA323.498_DECp37.643,12334,324.0267869976,37.915129847,XE286
tile_RA323.592_DECp18.660:553,tile_RA323.592_DECp18.660,553,323.8227240537,18.2426621197,XE458
tile_RA323.592_DECp18.660:2862,tile_RA323.592_DECp18.660,2862,323.5010302043,18.5885987583,XE458
tile_RA323.592_DECp18.660:3102,tile_RA323.592_DECp18.660,3102,323.6307365289,18.6217044501,XE458
tile_RA323.706_DECp12.660:1337,tile_RA323.706_DECp12.660,1337,323.491333276,12.3769113617,XE518
tile_RA323.706_DECp12.660:2684,tile_RA323.706_DECp12.660,2684,323.4181626595,12.6012537853,XE518
tile_RA323.706_DECp12.660:4312,tile_RA323.706_DECp12.660,4312,323.3583291062,12.9253780161,XE518
tile_RA323.706_DECp12.660:5550,tile_RA323.706_DECp12.660,5550,323.2801707925,12.7150865999,XE518
tile_RA323.792_DECp6.661:1096,tile_RA323.792_DECp6.661,1096,323.4483878783,6.444056991,XE578
tile_RA323.792_DECp6.661:3902,tile_RA323.792_DECp6.661,3902,323.9696767012,6.6474981783,XE578
tile_RA323.854_DECp0.661:2632,tile_RA323.854_DECp0.661,2632,324.0049431469,1.0011105383,XE638
tile_RA323.854_DECp0.661:3210,tile_RA323.854_DECp0.661,3210,323.7895090446,0.8813214185,XE638
tile_RA323.894_DECm5.339:376,tile_RA323.894_DECm5.339,376,323.7352724901,-5.726627262,XE698
tile_RA323.894_DECm5.339:1158,tile_RA323.894_DECm5.339,1158,323.5268968737,-5.4907736463,XE698
tile_RA323.894_DECm5.339:2741,tile_RA323.894_DECm5.339,2741,323.5017864925,-5.1775609492,XE698
tile_RA323.894_DECm5.339:3131,tile_RA323.894_DECm5.339,3131,323.9233863748,-5.2910547754,XE698
tile_RA323.917_DECp44.646:10661,tile_RA323.917_DECp44.646,10661,323.3327668259,44.5972350363,XE235
tile_RA324.013_DECp60.614:2331,tile_RA324.013_DECp60.614,2331,323.2571689607,60.2977240241,XE107
tile_RA324.013_DECp60.614:7915,tile_RA324.013_DECp60.614,7915,324.4405981686,60.6969205181,XE107
tile_RA324.190_DECp52.650:9665,tile_RA324.190_DECp52.650,9665,324.0599756798,52.6819027954,XE145
tile_RA324.266_DECp30.668:1612,tile_RA324.266_DECp30.668,1612,324.5520843788,30.321492761,XE342
tile_RA324.266_DECp30.668:8349,tile_RA324.266_DECp30.668,8349,324.2186472535,30.9520390395,XE342
tile_RA324.320_DECp46.650:11997,tile_RA324.320_DECp46.650,11997,324.8521891914,46.6078658079,XE187
tile_RA324.320_DECp48.650:17189,tile_RA324.320_DECp48.650,17189,324.8008924885,48.8883947367,XE187
tile_RA324.320_DECp48.650:21292,tile_RA324.320_DECp48.650,21292,324.2954332053,49.1380166264,XE187
tile_RA324.320_DECp50.650:7213,tile_RA324.320_DECp50.650,7213,324.621463639,50.4283749061,XE187
tile_RA324.451_DECp24.668:330,tile_RA324.451_DECp24.668,330,324.5634079102,24.2110932501,XE398
tile_RA324.647_DECp17.660:656,tile_RA324.647_DECp17.660,656,324.638650422,17.2759014773,XE458
tile_RA324.647_DECp17.660:1097,tile_RA324.647_DECp17.660,1097,324.3635028727,17.3552384629,XE458
tile_RA324.647_DECp17.660:1260,tile_RA324.647_DECp17.660,1260,324.5399783665,17.3913078752,XE458
tile_RA324.647_DECp17.660:5220,tile_RA324.647_DECp17.660,5220,324.8204938038,17.6880315994,XE458
tile_RA324.647_DECp17.660:5450,tile_RA324.647_DECp17.660,5450,324.2171157677,17.6521604759,XE458
tile_RA324.647_DECp18.660:118,tile_RA324.647_DECp18.660,118,324.5242128684,18.1798982872,XE458
tile_RA324.647_DECp18.660:1726,tile_RA324.647_DECp18.660,1726,324.6906283659,18.4958170504,XE458
tile_RA324.647_DECp18.660:2895,tile_RA324.647_DECp18.660,2895,324.2646949873,18.7277438492,XE458
tile_RA324.647_DECp18.660:3218,tile_RA324.647_DECp18.660,3218,324.5591684536,19.1210246457,XE458
tile_RA324.647_DECp18.660:5151,tile_RA324.647_DECp18.660,5151,324.1922077042,18.6662432495,XE458
tile_RA324.730_DECp11.660:4129,tile_RA324.730_DECp11.660,4129,324.6935213894,11.9001022879,XE518
tile_RA324.730_DECp11.660:4518,tile_RA324.730_DECp11.660,4518,324.5529185063,11.8238747859,XE518
tile_RA324.730_DECp12.660:5041,tile_RA324.730_DECp12.660,5041,324.5982654015,12.740942968,XE518
tile_RA324.730_DECp13.660:530,tile_RA324.730_DECp13.660,530,324.5480821397,13.2530406492,XE518
tile_RA324.730_DECp13.660:1515,tile_RA324.730_DECp13.660,1515,324.5098536585,13.4256966956,XE518
tile_RA324.730_DECp13.660:2308,tile_RA324.730_DECp13.660,2308,324.9094131273,13.5729632023,XE518
tile_RA324.730_DECp13.660:3981,tile_RA324.730_DECp13.660,3981,324.8487167571,13.9428822303,XE518
tile_RA324.730_DECp13.660:5214,tile_RA324.730_DECp13.660,5214,324.6160378826,13.7189298063,XE518
tile_RA324.744_DECp36.643:2984,tile_RA324.744_DECp36.643,2984,324.4781514159,36.3677852486,XE286
tile_RA324.799_DECp5.661:2168,tile_RA324.799_DECp5.661,2168,325.0159127623,6.0082634422,XE578
tile_RA324.854_DECm0.339:1249,tile_RA324.854_DECm0.339,1249,324.5242098264,-0.489508222,XE638
tile_RA324.854_DECm0.339:2054,tile_RA324.854_DECm0.339,2054,325.0692557694,-0.4064062144,XE638
tile_RA324.854_DECm0.339:3248,tile_RA324.854_DECm0.339,3248,324.7770695011,-0.282570949,XE638
tile_RA324.854_DECm0.339:3505,tile_RA324.854_DECm0.339,3505,325.0975487211,-0.3416605884,XE638
tile_RA324.854_DECp0.661:2073,tile_RA324.854_DECp0.661,2073,325.0965827174,0.5879219184,XE638
tile_RA324.854_DECp0.661:2513,tile_RA324.854_DECp0.661,2513,325.0016551064,0.9318021734,XE638
tile_RA324.854_DECp1.661:672,tile_RA324.854_DECp1.661,672,325.1324808179,1.3478367734,XE638
tile_RA324.899_DECm6.339:216,tile_RA324.899_DECm6.339,216,324.7410387282,-6.7647262261,XE698
tile_RA324.899_DECm6.339:1009,tile_RA324.899_DECm6.339,1009,325.3312842587,-6.5092114736,XE698
tile_RA324.899_DECm6.339:2597,tile_RA324.899_DECm6.339,2597,324.8487435618,-6.2141297037,XE698
tile_RA325.219_DECp83.742:308,tile_RA325.219_DECp83.742,308,325.0344043789,83.2933258956,XE011
tile_RA325.219_DECp83.742:967,tile_RA325.219_DECp83.742,967,322.4474600608,83.3692167942,XE011
tile_RA325.219_DECp83.742:1383,tile_RA325.219_DECp83.742,1383,325.6496154808,83.5536340728,XE011
tile_RA325.219_DECp83.742:1392,tile_RA325.219_DECp83.742,1392,323.3862185545,83.501712374,XE011
tile_RA325.219_DECp83.742:1615,tile_RA325.219_DECp83.742,1615,328.5772060419,83.6623349765,XE011
tile_RA325.219_DECp83.742:2117,tile_RA325.219_DECp83.742,2117,326.50288983,84.203612079,XE011
tile_RA325.219_DECp83.742:4160,tile_RA325.219_DECp83.742,4160,323.0132168694,83.75794389,XE011
tile_RA325.219_DECp84.742:95,tile_RA325.219_DECp84.742,95,325.4902497529,84.2563589652,XE011
tile_RA325.219_DECp84.742:254,tile_RA325.219_DECp84.742,254,326.5054357979,84.3115433548,XE011
tile_RA325.219_DECp84.742:290,tile_RA325.219_DECp84.742,290,326.3314240858,84.3178571926,XE011
tile_RA325.219_DECp84.742:421,tile_RA325.219_DECp84.742,421,325.4845869786,84.3377818082,XE011
tile_RA325.219_DECp84.742:856,tile_RA325.219_DECp84.742,856,325.3102158026,84.4435731407,XE011
tile_RA325.219_DECp84.742:1286,tile_RA325.219_DECp84.742,1286,323.7215437601,84.5110631754,XE011
tile_RA325.219_DECp84.742:1988,tile_RA325.219_DECp84.742,1988,326.3218081045,85.1800110838,XE011
tile_RA325.219_DECp84.742:2330,tile_RA325.219_DECp84.742,2330,329.6591878361,84.7340340902,XE011
tile_RA325.219_DECp84.742:3808,tile_RA325.219_DECp84.742,3808,325.8921057272,84.7884626989,XE011
tile_RA325.219_DECp84.742:3986,tile_RA325.219_DECp84.742,3986,321.5640025666,84.6549145802,XE011
tile_RA325.219_DECp85.742:946,tile_RA325.219_DECp85.742,946,325.0746703506,85.4899533885,XE011
tile_RA325.219_DECp86.742:943,tile_RA325.219_DECp86.742,943,324.6248577874,86.5236614708,XE011
tile_RA325.276_DECp41.646:8698,tile_RA325.276_DECp41.646,8698,325.1245666285,41.5747177438,XE235
tile_RA325.276_DECp42.646:4322,tile_RA325.276_DECp42.646,4322,325.2677859207,42.3620061577,XE235
tile_RA325.429_DECp29.668:1401,tile_RA325.429_DECp29.668,1401,325.1476554469,29.3229409708,XE342
tile_RA325.429_DECp29.668:1407,tile_RA325.429_DECp29.668,1407,325.1536118053,29.3252217496,XE342
tile_RA325.429_DECp30.668:3915,tile_RA325.429_DECp30.668,3915,325.9848063723,30.59268551,XE342
tile_RA325.551_DECp23.668:2080,tile_RA325.551_DECp23.668,2080,325.5370685672,23.4939835575,XE398
tile_RA325.551_DECp23.668:4608,tile_RA325.551_DECp23.668,4608,325.7516837799,23.9285025979,XE398
tile_RA325.551_DECp24.668:3581,tile_RA325.551_DECp24.668,3581,325.0459131622,24.6981422251,XE398
tile_RA325.703_DECp16.660:4692,tile_RA325.703_DECp16.660,4692,326.0125047375,16.6885452023,XE458
tile_RA325.703_DECp16.660:4912,tile_RA325.703_DECp16.660,4912,325.531325702,16.6401955826,XE458
tile_RA325.703_DECp18.660:1258,tile_RA325.703_DECp18.660,1258,325.5047596731,18.4271803198,XE458
