src_id,tile_id,ra,dec,plate_id,obs_date,run_id
tile_RA167.026_DECp53.230:1164,tile_RA167.026_DECp53.230,167.693629485900,53.496709955400,XE128,1955-02-13,R10
tile_RA167.026_DECp53.230:1560,tile_RA167.026_DECp53.230,166.907138614300,53.318334840400,XE128,1955-02-13,R10
tile_RA180.661_DECp53.193:876,tile_RA180.661_DECp53.193,181.233395352200,53.525401580500,XE130,1955-04-14,R10
tile_RA180.661_DECp53.193:1215,tile_RA180.661_DECp53.193,180.360996622000,53.271866149400,XE130,1955-04-14,R10
tile_RA197.636_DECp53.243:1099,tile_RA197.636_DECp53.243,197.411762451200,53.150639935800,XE132,1953-02-14,R10
tile_RA202.649_DECp54.243:201,tile_RA202.649_DECp54.243,203.166708382500,53.855873273600,XE132,1953-02-14,R10
tile_RA206.968_DECp53.299:1039,tile_RA206.968_DECp53.299,206.369465220800,53.589512648800,XE133,1955-04-23,R10
tile_RA210.314_DECp53.299:1254,tile_RA210.314_DECp53.299,210.433381495200,53.355102104700,XE133,1955-04-23,R10
tile_RA211.987_DECp53.299:1325,tile_RA211.987_DECp53.299,211.885008053200,53.364547537300,XE133,1955-04-23,R10
tile_RA216.312_DECp53.373:1073,tile_RA216.312_DECp53.373,216.555008421600,53.778416866400,XE134,1953-04-12,R10
tile_RA217.988_DECp53.373:1598,tile_RA217.988_DECp53.373,218.197615731200,53.645827236200,XE134,1953-04-12,R10
tile_RA221.341_DECp53.373:1519,tile_RA221.341_DECp53.373,220.886237838300,53.684176020000,XE134,1953-04-12,R10
tile_RA238.422_DECp54.572:1618,tile_RA238.422_DECp54.572,238.065635443900,54.875589670600,XE136,1955-04-27,R10
tile_RA240.106_DECp54.572:1081,tile_RA240.106_DECp54.572,240.722855943000,54.442339121500,XE136,1955-04-27,R10
tile_RA268.448_DECp54.949:3403,tile_RA268.448_DECp54.949,269.258705392300,55.117695209000,XE139,1954-06-28,R10
tile_RA274.545_DECp55.083:276,tile_RA274.545_DECp55.083,274.290931522200,54.632810582500,XE140,1953-08-15,R10
tile_RA285.781_DECp55.214:5835,tile_RA285.781_DECp55.214,286.167883546100,55.263846743600,XE141,1952-07-27,R10
tile_RA285.781_DECp54.214:4980,tile_RA285.781_DECp54.214,285.443470575300,54.400314703000,XE141,1952-07-27,R10
tile_RA285.781_DECp54.214:2978,tile_RA285.781_DECp54.214,285.618844145800,54.148797609900,XE141,1952-07-27,R10
tile_RA162.014_DECp54.230:1015,tile_RA162.014_DECp54.230,162.623712491500,54.497754597800,XE128,1955-02-13,R10
tile_RA163.685_DECp54.230:1872,tile_RA163.685_DECp54.230,164.417528329100,54.232988861500,XE128,1955-02-13,R10
tile_RA180.661_DECp54.193:1738,tile_RA180.661_DECp54.193,180.988513904200,54.203889772300,XE130,1955-04-14,R10
tile_RA227.353_DECp54.465:2026,tile_RA227.353_DECp54.465,227.368688685700,54.480079972100,XE135,1954-06-27,R10
tile_RA229.033_DECp54.465:1392,tile_RA229.033_DECp54.465,229.188542984300,54.822114718600,XE135,1954-06-27,R10
tile_RA247.837_DECp55.690:915,tile_RA247.837_DECp55.690,248.088630273500,55.536011594300,XE137,1954-06-28,R10
tile_RA257.278_DECp55.817:2196,tile_RA257.278_DECp55.817,256.904425561200,55.715317951200,XE138,1953-07-10,R10
tile_RA173.009_DECp55.201:1208,tile_RA173.009_DECp55.201,173.511717915900,55.425542344900,XE129,1950-03-20,R10
tile_RA182.330_DECp55.193:889,tile_RA182.330_DECp55.193,182.751708861900,55.628326443300,XE130,1955-04-14,R10
tile_RA182.330_DECp55.193:1219,tile_RA182.330_DECp55.193,182.863505693700,55.502310609900,XE130,1955-04-14,R10
tile_RA130.050_DECp45.494:2117,tile_RA130.050_DECp45.494,129.496496380800,45.630009143900,XE164,1953-02-14,R11
tile_RA130.050_DECp45.494:93,tile_RA130.050_DECp45.494,130.039031992600,45.024630812100,XE164,1953-02-14,R11
tile_RA130.050_DECp45.494:915,tile_RA130.050_DECp45.494,129.945943302900,45.368074416500,XE164,1953-02-14,R11
tile_RA79.236_DECp47.170:8230,tile_RA79.236_DECp47.170,78.531096819000,47.297353917100,XE158,1950-12-08,R11
tile_RA97.742_DECp46.931:5089,tile_RA97.742_DECp46.931,98.267866126500,47.105210312600,XE160,1950-12-08,R11
tile_RA97.742_DECp46.931:5960,tile_RA97.742_DECp46.931,98.154173647100,46.979656049500,XE160,1950-12-08,R11
tile_RA10.507_DECp46.796:2757,tile_RA10.507_DECp46.796,10.504800910900,46.672155075900,XE150,1954-09-26,R11
tile_RA128.570_DECp47.494:412,tile_RA128.570_DECp47.494,128.176080024400,47.128785463900,XE164,1953-02-14,R11
tile_RA131.530_DECp46.494:1709,tile_RA131.530_DECp46.494,131.763210756900,46.771051668300,XE164,1953-02-14,R11
tile_RA138.459_DECp47.407:252,tile_RA138.459_DECp47.407,138.967127065400,47.068290124000,XE165,1954-03-06,R11
tile_RA138.459_DECp46.407:468,tile_RA138.459_DECp46.407,137.934881441900,46.196732020800,XE165,1954-03-06,R11
tile_RA145.381_DECp46.333:1405,tile_RA145.381_DECp46.333,145.338199136600,46.573019146400,XE166,1953-02-14,R11
tile_RA145.381_DECp46.333:1596,tile_RA145.381_DECp46.333,144.817328271400,46.455947117400,XE166,1953-02-14,R11
tile_RA146.856_DECp46.333:1043,tile_RA146.856_DECp46.333,146.345302020500,46.277529934800,XE166,1953-02-14,R11
tile_RA146.856_DECp46.333:1688,tile_RA146.856_DECp46.333,146.348489231700,46.283146333600,XE166,1953-02-14,R11
tile_RA152.296_DECp47.274:941,tile_RA152.296_DECp47.274,151.877572078400,47.204232531400,XE167,1955-03-18,R11
tile_RA152.296_DECp47.274:949,tile_RA152.296_DECp47.274,151.881951814700,47.201336859700,XE167,1955-03-18,R11
tile_RA0.353_DECp48.807:3225,tile_RA0.353_DECp48.807,0.853942533000,48.635559917600,XE149,1953-10-02,R11
tile_RA3.390_DECp48.807:2735,tile_RA3.390_DECp48.807,3.100117879400,48.587585559800,XE149,1953-10-02,R11
tile_RA46.495_DECp47.583:8584,tile_RA46.495_DECp47.583,45.928874597000,47.855834006200,XE154,1953-10-08,R11
tile_RA69.197_DECp47.285:6717,tile_RA69.197_DECp47.285,68.815155849200,47.459576672200,XE157,1953-10-09,R11
tile_RA69.197_DECp48.285:6819,tile_RA69.197_DECp48.285,69.379475362700,48.307096781100,XE157,1953-10-09,R11
tile_RA7.471_DECp48.796:2573,tile_RA7.471_DECp48.796,7.787899930500,48.567651978800,XE150,1954-09-26,R11
tile_RA86.256_DECp48.051:4981,tile_RA86.256_DECp48.051,85.596890435700,47.967846707800,XE159,1952-12-21,R11
tile_RA8.989_DECp47.796:4149,tile_RA8.989_DECp47.796,9.462068699700,47.817007919500,XE150,1954-09-26,R11
tile_RA111.699_DECp48.700:1122,tile_RA111.699_DECp48.700,111.412132526000,48.470835402900,XE162,1953-02-14,R11
tile_RA116.156_DECp47.700:2970,tile_RA116.156_DECp47.700,115.976597561400,47.829456555300,XE162,1953-02-14,R11
tile_RA124.591_DECp47.593:1540,tile_RA124.591_DECp47.593,124.745255042500,47.908057407000,XE163,1954-12-29,R11
tile_RA128.570_DECp48.494:822,tile_RA128.570_DECp48.494,128.736765874400,48.291093841600,XE164,1953-02-14,R11
tile_RA130.050_DECp48.494:451,tile_RA130.050_DECp48.494,130.295826741800,48.166135059100,XE164,1953-02-14,R11
tile_RA155.243_DECp48.274:996,tile_RA155.243_DECp48.274,155.050177490700,48.633339517800,XE167,1955-03-18,R11
tile_RA27.764_DECp49.722:985,tile_RA27.764_DECp49.722,27.397377911600,49.348645985800,XE152,1953-10-13,R11
tile_RA34.866_DECp49.660:4723,tile_RA34.866_DECp49.660,35.408713548700,49.563785347400,XE153,1953-11-30,R11
tile_RA96.249_DECp49.931:2798,tile_RA96.249_DECp49.931,95.843690953500,49.864866878800,XE160,1950-12-08,R11
tile_RA104.726_DECp49.813:5435,tile_RA104.726_DECp49.813,105.315173443600,49.848624929300,XE161,1953-03-09,R11
tile_RA111.699_DECp48.700:3576,tile_RA111.699_DECp48.700,111.813051946600,48.750872118300,XE162,1953-02-14,R11
tile_RA10.507_DECp49.796:4637,tile_RA10.507_DECp49.796,10.417267664800,49.767192253800,XE150,1954-09-26,R11
tile_RA123.108_DECp48.593:1893,tile_RA123.108_DECp48.593,122.982283551600,48.769709503700,XE163,1954-12-29,R11
tile_RA146.856_DECp49.333:1077,tile_RA146.856_DECp49.333,146.816786725600,49.286631389200,XE166,1953-02-14,R11
tile_RA155.243_DECp49.274:167,tile_RA155.243_DECp49.274,154.988139328300,48.871209966400,XE167,1955-03-18,R11
tile_RA316.274_DECp53.561:2901,tile_RA316.274_DECp53.561,317.103795453000,53.590336388000,XE144,1952-09-16,R11
tile_RA346.990_DECp54.771:3524,tile_RA346.990_DECp54.771,346.335553185000,54.445984340700,XE147,1953-10-29,R11
tile_RA303.213_DECp55.457:10452,tile_RA303.213_DECp55.457,302.906096124200,55.822195247400,XE143,1952-07-30,R11
tile_RA314.550_DECp55.561:6981,tile_RA314.550_DECp55.561,315.289948406400,55.801098275600,XE144,1952-09-16,R11
