src_id,ra,dec,tile_id,object_id,fwhm_image,fwhm_ratio,spread_model,spreaderr_model,spread_snr,psf_fwhm_median,psf_spread_median,psf_star_count,reject_flag,reject_reason,source_chunk
tile_RA201.046_DECp23.253:593,201.0914396745,23.7345175487,tile_RA201.046_DECp23.253,593,3.57895,1.19686,0.0048768,0.000405243,6.83313,2.99028,0.00210772,499,1,spread_snr=6.8>5.0,stage_S0.csv
tile_RA201.148_DECp65.223:687,201.7829827238,64.994614257,tile_RA201.148_DECp65.223,687,4.23254,1.50922,0.015507,0.00107828,8.97835,2.80445,0.00582575,560,1,fwhm_ratio=1.509>1.5;spread_snr=9.0>5.0,stage_S0.csv
tile_RA201.148_DECp65.223:1167,202.290164412,65.1145541124,tile_RA201.148_DECp65.223,1167,3.18057,1.13412,0.00477332,0.000356302,-2.95374,2.80445,0.00582575,560,0,,stage_S0.csv
tile_RA201.370_DECp58.235:197,201.3571000437,57.8151070777,tile_RA201.370_DECp58.235,197,2.31305,0.747724,-0.00125217,0.000871855,-5.33468,3.09345,0.00339889,501,0,,stage_S0.csv
tile_RA201.370_DECp58.235:562,201.1382290348,57.9609937101,tile_RA201.370_DECp58.235,562,3.299,1.06645,-5.07019e-05,0.000449309,-7.67756,3.09345,0.00339889,501,0,,stage_S0.csv
tile_RA201.370_DECp58.235:1582,202.1122470287,58.5159498172,tile_RA201.370_DECp58.235,1582,4.57764,1.47978,0.00782038,0.000324647,13.6193,3.09345,0.00339889,501,1,spread_snr=13.6>5.0,stage_S0.csv
tile_RA201.370_DECp59.235:1502,200.9386868218,59.5722814298,tile_RA201.370_DECp59.235,1502,2.65224,0.844227,-0.000702686,0.000404813,-8.45093,3.14162,0.00271836,489,0,,stage_S0.csv
tile_RA201.370_DECp59.235:1512,201.7787611228,59.5449004796,tile_RA201.370_DECp59.235,1512,3.33747,1.06234,-0.00137987,0.000586609,-6.98631,3.14162,0.00271836,489,0,,stage_S0.csv
tile_RA201.370_DECp59.235:2264,201.0324811679,59.2413924696,tile_RA201.370_DECp59.235,2264,3.34833,1.0658,0.00429752,0.000354095,4.45971,3.14162,0.00271836,489,0,,stage_S0.csv
tile_RA201.370_DECp60.235:707,201.1200333572,60.0517557374,tile_RA201.370_DECp60.235,707,3.51048,1.10184,0.00066089,0.00149956,0.321663,3.18603,0.000178537,490,0,,stage_S0.csv
tile_RA201.370_DECp60.235:768,201.7168345567,60.0696880202,tile_RA201.370_DECp60.235,768,3.40549,1.06888,0.00532619,0.00122925,4.18764,3.18603,0.000178537,490,0,,stage_S0.csv
tile_RA201.370_DECp60.235:872,200.6850277056,60.1320349089,tile_RA201.370_DECp60.235,872,3.07558,0.965332,-0.0014013,0.000518252,-3.0484,3.18603,0.000178537,490,0,,stage_S0.csv
tile_RA201.413_DECp41.259:1506,201.385297403,41.3542671238,tile_RA201.413_DECp41.259,1506,2.49907,0.89119,-0.00146323,0.000602555,-2.43461,2.8042,3.75532e-06,447,0,,stage_S0.csv
tile_RA201.738_DECp70.265:175,201.242609571,69.8678956113,tile_RA201.738_DECp70.265,175,3.16926,1.09538,0.00493726,0.000480086,0.26465,2.8933,0.0048102,736,0,,stage_S0.csv
tile_RA201.738_DECp70.265:201,201.394823939,69.8857490756,tile_RA201.738_DECp70.265,201,2.75888,0.953539,0.00164546,0.000474574,-6.6686,2.8933,0.0048102,736,0,,stage_S0.csv
tile_RA201.738_DECp70.265:923,202.4093685474,70.2173116691,tile_RA201.738_DECp70.265,923,3.61992,1.25114,0.00671508,0.000716281,2.6594,2.8933,0.0048102,736,0,,stage_S0.csv
tile_RA201.738_DECp72.265:1012,202.6432094508,72.1946043876,tile_RA201.738_DECp72.265,1012,4.97962,1.76717,0.00686032,0.00130419,1.40897,2.81784,0.00502276,762,1,fwhm_ratio=1.767>1.5,stage_S0.csv
tile_RA201.840_DECp5.236:310,202.1605023788,4.8989811747,tile_RA201.840_DECp5.236,310,2.54442,1.052,0.0030281,0.00151657,1.72515,2.41865,0.000411787,579,0,,stage_S0.csv
tile_RA201.840_DECp5.236:394,201.5295899041,4.9496532519,tile_RA201.840_DECp5.236,394,2.58244,1.06772,0.001186,0.000399058,1.94009,2.41865,0.000411787,579,0,,stage_S0.csv
tile_RA201.840_DECp5.236:561,201.8054313959,5.0387121835,tile_RA201.840_DECp5.236,561,4.01996,1.66207,0.00695397,0.000410132,15.9514,2.41865,0.000411787,579,1,fwhm_ratio=1.662>1.5;spread_snr=16.0>5.0,stage_S0.csv
tile_RA201.840_DECp5.236:1493,202.1524948335,5.1873286588,tile_RA201.840_DECp5.236,1493,4.95131,2.04714,0.0168035,0.000736755,22.2485,2.41865,0.000411787,579,1,fwhm_ratio=2.047>1.5;spread_snr=22.2>5.0,stage_S0.csv
tile_RA201.842_DECp11.236:251,201.7079761944,10.8723394647,tile_RA201.842_DECp11.236,251,2.88894,0.957501,-0.00117645,0.000955428,-0.661554,3.01716,-0.000544384,496,0,,stage_S0.csv
tile_RA201.842_DECp11.236:935,201.8505327847,11.6120836755,tile_RA201.842_DECp11.236,935,3.32471,1.10193,0.00167643,0.000950686,2.33602,3.01716,-0.000544384,496,0,,stage_S0.csv
tile_RA201.842_DECp11.236:1134,202.0778561076,11.5855836126,tile_RA201.842_DECp11.236,1134,3.20145,1.06108,0.000960398,0.00151897,0.990659,3.01716,-0.000544384,496,0,,stage_S0.csv
tile_RA201.859_DECm0.764:87,201.9220771701,-1.1994065193,tile_RA201.859_DECm0.764,87,2.87456,1.01165,0.00322579,0.000765149,2.98097,2.84146,0.000944902,659,0,,stage_S0.csv
tile_RA201.859_DECm0.764:246,201.5539029146,-1.0779269676,tile_RA201.859_DECm0.764,246,3.2997,1.16127,-0.000915002,0.000658506,-2.82443,2.84146,0.000944902,659,0,,stage_S0.csv
tile_RA201.868_DECp17.236:104,202.0433630545,16.7998016783,tile_RA201.868_DECp17.236,104,2.84132,0.974042,0.0010134,0.000719425,-5.54566,2.91704,0.00500308,482,0,,stage_S0.csv
tile_RA201.868_DECp17.236:635,202.0087688687,17.6894382482,tile_RA201.868_DECp17.236,635,2.53154,0.867846,-0.000528987,0.000819017,-6.75452,2.91704,0.00500308,482,0,,stage_S0.csv
tile_RA201.900_DECm6.764:602,201.9640054691,-7.00127071,tile_RA201.900_DECm6.764,602,3.68062,1.30325,0.00810828,0.000847362,8.96962,2.82417,0.000507763,810,1,spread_snr=9.0>5.0,stage_S0.csv
tile_RA201.900_DECm6.764:1108,201.9056190204,-6.3649860207,tile_RA201.900_DECm6.764,1108,2.79583,0.989964,0.00216019,0.000649079,2.54579,2.82417,0.000507763,810,0,,stage_S0.csv
tile_RA202.036_DECp28.253:118,201.7016699269,27.8501577492,tile_RA202.036_DECp28.253,118,2.57644,0.882816,0.00259625,0.000610983,-7.5132,2.91843,0.00718668,439,0,,stage_S0.csv
tile_RA202.036_DECp28.253:121,201.7048528947,27.850711527,tile_RA202.036_DECp28.253,121,2.9294,1.00376,0.00318783,0.00103444,-3.86572,2.91843,0.00718668,439,0,,stage_S0.csv
tile_RA202.036_DECp28.253:259,201.5867578874,27.9524400369,tile_RA202.036_DECp28.253,259,4.25184,1.45689,0.00886447,0.000909849,1.84403,2.91843,0.00718668,439,0,,stage_S0.csv
tile_RA202.036_DECp28.253:826,202.3215705835,28.5782641671,tile_RA202.036_DECp28.253,826,3.01389,1.03271,0.00591749,0.000616174,-2.0598,2.91843,0.00718668,439,0,,stage_S0.csv
tile_RA202.036_DECp29.253:33,201.949426395,28.7766865358,tile_RA202.036_DECp29.253,33,5.05586,1.7037,0.0192687,0.000744445,15.0454,2.96758,0.00806822,474,1,fwhm_ratio=1.704>1.5;spread_snr=15.0>5.0,stage_S0.csv
tile_RA202.036_DECp29.253:344,201.8937666709,29.0050529291,tile_RA202.036_DECp29.253,344,2.64055,0.8898,0.00196431,0.000658915,-9.26357,2.96758,0.00806822,474,0,,stage_S0.csv
tile_RA202.036_DECp29.253:1109,201.5855321225,29.4363476581,tile_RA202.036_DECp29.253,1109,2.8274,0.952761,0.00890447,0.00100518,0.83193,2.96758,0.00806822,474,0,,stage_S0.csv
tile_RA202.036_DECp30.253:533,202.1353407059,30.1348059887,tile_RA202.036_DECp30.253,533,3.84481,1.33716,0.00629926,0.000548276,4.21673,2.87534,0.00398734,440,0,,stage_S0.csv
tile_RA202.134_DECp22.253:829,202.3307449268,22.1921841945,tile_RA202.134_DECp22.253,829,3.85702,1.29528,0.00623459,0.00082407,2.36122,2.97774,0.00428878,459,0,,stage_S0.csv
tile_RA202.134_DECp22.253:1241,202.1896921584,22.281378963,tile_RA202.134_DECp22.253,1241,2.3891,0.80232,-0.000416615,0.000826276,-5.6947,2.97774,0.00428878,459,0,,stage_S0.csv
tile_RA202.134_DECp23.253:315,202.4702499102,22.9919184093,tile_RA202.134_DECp23.253,315,2.57018,0.838059,-0.00113714,0.00074162,-8.44353,3.06683,0.00512475,471,0,,stage_S0.csv
tile_RA202.134_DECp23.253:332,202.1238011606,22.9981176345,tile_RA202.134_DECp23.253,332,3.12421,1.01871,0.000942679,0.00116097,-3.60223,3.06683,0.00512475,471,0,,stage_S0.csv
tile_RA202.134_DECp24.253:1264,202.5288876627,24.2690009511,tile_RA202.134_DECp24.253,1264,3.39418,1.15324,0.00399419,0.00056839,0.955135,2.94318,0.0034513,497,0,,stage_S0.csv
tile_RA202.539_DECp47.267:1110,202.4858629516,47.3751662558,tile_RA202.539_DECp47.267,1110,2.88304,1.13903,0.00203363,0.0014892,2.58395,2.53114,-0.00181438,470,0,,stage_S0.csv
tile_RA202.539_DECp47.267:1158,202.9149439343,47.356438294,tile_RA202.539_DECp47.267,1158,3.05069,1.20526,0.000227193,0.00159117,1.28307,2.53114,-0.00181438,470,0,,stage_S0.csv
tile_RA202.539_DECp47.267:1193,202.4236749007,47.3060385453,tile_RA202.539_DECp47.267,1193,3.37982,1.3353,0.00765715,0.000364452,25.9884,2.53114,-0.00181438,470,1,spread_snr=26.0>5.0,stage_S0.csv
tile_RA202.539_DECp47.267:1279,202.0278094401,47.23895505,tile_RA202.539_DECp47.267,1279,3.01516,1.19123,0.00152847,0.00077007,4.34097,2.53114,-0.00181438,470,0,,stage_S0.csv
tile_RA202.637_DECp76.281:204,203.2316346016,75.8963473541,tile_RA202.637_DECp76.281,204,2.90955,1.04989,0.0082374,0.000694343,2.6729,2.77128,0.00638149,845,0,,stage_S0.csv
tile_RA202.637_DECp76.281:773,203.7868611956,76.1946600387,tile_RA202.637_DECp76.281,773,3.71132,1.33921,0.010818,0.000940172,4.71878,2.77128,0.00638149,845,0,,stage_S0.csv
tile_RA202.637_DECp77.281:372,203.4138911352,77.0114589485,tile_RA202.637_DECp77.281,372,2.33811,0.848487,0.0048477,0.00109691,-1.05474,2.75562,0.00600466,807,0,,stage_S0.csv
tile_RA202.637_DECp77.281:489,202.1556684575,77.0490796612,tile_RA202.637_DECp77.281,489,3.6295,1.31713,0.00706649,0.000715444,1.48414,2.75562,0.00600466,807,0,,stage_S0.csv
tile_RA202.637_DECp78.281:627,202.5326266721,78.1066229481,tile_RA202.637_DECp78.281,627,3.09354,1.12649,0.0107,0.000889791,6.44848,2.74618,0.00496217,855,1,spread_snr=6.4>5.0,stage_S0.csv
tile_RA202.637_DECp78.281:1104,200.899214841,78.1705012173,tile_RA202.637_DECp78.281,1104,2.53182,0.921942,-0.000276141,0.000922236,-5.68001,2.74618,0.00496217,855,0,,stage_S0.csv
tile_RA202.637_DECp78.281:1641,203.5976251015,78.4302487582,tile_RA202.637_DECp78.281,1641,2.87483,1.04685,0.0102795,0.00118469,4.48839,2.74618,0.00496217,855,0,,stage_S0.csv
tile_RA202.649_DECp53.243:448,201.9841818405,52.9739645652,tile_RA202.649_DECp53.243,448,2.57986,1.07493,0.00269925,0.00100837,-5.2992,2.40002,0.0080428,453,0,,stage_S0.csv
tile_RA202.649_DECp53.243:519,202.743939492,53.0084786401,tile_RA202.649_DECp53.243,519,4.22797,1.76164,-0.000285012,0.00182584,-4.56108,2.40002,0.0080428,453,1,fwhm_ratio=1.762>1.5,stage_S0.csv
tile_RA202.649_DECp53.243:1244,203.1520689653,53.5422550069,tile_RA202.649_DECp53.243,1244,2.42417,1.01006,-0.00113587,0.0017475,-5.25247,2.40002,0.0080428,453,0,,stage_S0.csv
tile_RA202.649_DECp53.243:1282,202.2113404857,53.5317270704,tile_RA202.649_DECp53.243,1282,2.83955,1.18313,0.00663275,0.000412579,-3.41765,2.40002,0.0080428,453,0,,stage_S0.csv
tile_RA202.649_DECp54.243:201,203.1668520241,53.8559421527,tile_RA202.649_DECp54.243,201,2.21224,0.990464,0.00673339,0.000640736,-2.0405,2.23354,0.00804081,469,0,,stage_S0.csv
tile_RA202.649_DECp54.243:1431,203.0627569505,54.5533138621,tile_RA202.649_DECp54.243,1431,2.43756,1.09135,0.00149157,0.000502713,-13.0278,2.23354,0.00804081,469,0,,stage_S0.csv
tile_RA202.649_DECp54.243:1731,202.2131648873,54.4124231975,tile_RA202.649_DECp54.243,1731,2.86231,1.28151,-0.00187592,0.00133039,-7.45403,2.23354,0.00804081,469,0,,stage_S0.csv
tile_RA202.743_DECp40.259:1413,203.092677685,40.2574994614,tile_RA202.743_DECp40.259,1413,3.316,1.21502,0.00127843,0.000607968,0.22118,2.72916,0.00114396,455,0,,stage_S0.csv
tile_RA202.743_DECp41.259:562,202.49513729,41.0808947335,tile_RA202.743_DECp41.259,562,2.7804,1.04817,0.00240068,0.000688577,-0.0406585,2.65263,0.00242867,457,0,,stage_S0.csv
tile_RA202.743_DECp41.259:639,202.8643242646,41.1298689104,tile_RA202.743_DECp41.259,639,4.0597,1.53044,0.0149727,0.00144484,8.68194,2.65263,0.00242867,457,1,fwhm_ratio=1.530>1.5;spread_snr=8.7>5.0,stage_S0.csv
tile_RA202.743_DECp41.259:1055,202.2709654725,41.5755925056,tile_RA202.743_DECp41.259,1055,2.73039,1.02931,0.00487235,0.000434696,5.62159,2.65263,0.00242867,457,1,spread_snr=5.6>5.0,stage_S0.csv
tile_RA202.743_DECp41.259:1478,202.5510272583,41.2561590069,tile_RA202.743_DECp41.259,1478,2.19267,0.826602,-0.00135448,0.000735885,-5.14095,2.65263,0.00242867,457,0,,stage_S0.csv
tile_RA202.743_DECp41.259:1496,202.1725821041,41.3263847177,tile_RA202.743_DECp41.259,1496,2.3237,0.875999,-0.00194083,0.00107649,-4.05902,2.65263,0.00242867,457,0,,stage_S0.csv
tile_RA202.743_DECp42.259:59,202.7106300399,41.7912453929,tile_RA202.743_DECp42.259,59,2.65925,1.02689,2.5207e-05,0.00083589,-1.21714,2.58962,0.0010426,424,0,,stage_S0.csv
tile_RA202.743_DECp42.259:455,203.1990766754,42.0523630801,tile_RA202.743_DECp42.259,455,3.60543,1.39226,0.00825626,0.00035408,20.373,2.58962,0.0010426,424,1,spread_snr=20.4>5.0,stage_S0.csv
tile_RA202.743_DECp42.259:1444,202.9531113245,42.2195141517,tile_RA202.743_DECp42.259,1444,3.73003,1.44038,0.00971148,0.000816958,10.6112,2.58962,0.0010426,424,1,spread_snr=10.6>5.0,stage_S0.csv
tile_RA203.182_DECp27.253:198,203.2759744971,26.9091710085,tile_RA203.182_DECp27.253,198,3.40781,1.17349,-0.00157806,0.000861893,-6.14832,2.90399,0.00372114,450,0,,stage_S0.csv
tile_RA203.182_DECp27.253:390,203.4592570161,27.0464169569,tile_RA203.182_DECp27.253,390,2.66111,0.916361,0.000497394,0.000922627,-3.49409,2.90399,0.00372114,450,0,,stage_S0.csv
tile_RA203.182_DECp27.253:1302,203.2102868776,27.2531312767,tile_RA203.182_DECp27.253,1302,2.58917,0.89159,0.00422063,0.00114864,0.434854,2.90399,0.00372114,450,0,,stage_S0.csv
tile_RA203.182_DECp28.253:682,203.1009455046,28.6431749566,tile_RA203.182_DECp28.253,682,3.96526,1.33801,0.00976309,0.000396095,6.46499,2.96355,0.00720234,479,1,spread_snr=6.5>5.0,stage_S0.csv
tile_RA203.182_DECp28.253:1230,203.0104904502,28.2853285165,tile_RA203.182_DECp28.253,1230,3.1153,1.05121,0.00230364,0.000612736,-7.9948,2.96355,0.00720234,479,0,,stage_S0.csv
tile_RA203.182_DECp29.253:448,202.7436375218,29.0886590132,tile_RA203.182_DECp29.253,448,3.97495,1.3972,0.0148698,0.00060627,17.3563,2.84494,0.00434715,449,1,spread_snr=17.4>5.0,stage_S0.csv
tile_RA203.182_DECp29.253:519,202.6475166954,29.142065131,tile_RA203.182_DECp29.253,519,2.4307,0.854396,0.00523886,0.00123665,0.721073,2.84494,0.00434715,449,0,,stage_S0.csv
tile_RA203.182_DECp29.253:973,203.3600308518,29.197869906,tile_RA203.182_DECp29.253,973,3.37998,1.18807,0.00497432,0.000809785,0.77449,2.84494,0.00434715,449,0,,stage_S0.csv
tile_RA203.182_DECp30.253:182,203.2579547202,29.8821268181,tile_RA203.182_DECp30.253,182,2.489,0.830695,-3.71611e-05,0.000958333,-7.09979,2.99628,0.0067668,442,0,,stage_S0.csv
tile_RA203.182_DECp30.253:950,202.9347699099,30.5597039042,tile_RA203.182_DECp30.253,950,5.98177,1.9964,0.0147397,0.000791959,10.0674,2.99628,0.0067668,442,1,fwhm_ratio=1.996>1.5;spread_snr=10.1>5.0,stage_S0.csv
tile_RA203.182_DECp30.253:1048,203.3161620179,30.4925556086,tile_RA203.182_DECp30.253,1048,3.30866,1.10425,0.00672043,0.000668897,-0.0693218,2.99628,0.0067668,442,0,,stage_S0.csv
tile_RA203.182_DECp31.253:241,202.9747598581,30.8966008771,tile_RA203.182_DECp31.253,241,3.45041,1.18421,0.00994658,0.000729894,6.04529,2.91367,0.00553415,414,1,spread_snr=6.0>5.0,stage_S0.csv
tile_RA203.182_DECp31.253:498,203.4713518814,31.0495077308,tile_RA203.182_DECp31.253,498,2.42805,0.833331,0.00319602,0.00101733,-2.2983,2.91367,0.00553415,414,0,,stage_S0.csv
tile_RA203.182_DECp31.253:1035,202.8648567193,31.6148834584,tile_RA203.182_DECp31.253,1035,2.76565,0.949196,-0.00153403,0.000611256,-11.5634,2.91367,0.00553415,414,0,,stage_S0.csv
tile_RA203.182_DECp31.253:1281,203.3036018962,31.4480899424,tile_RA203.182_DECp31.253,1281,2.61597,0.897824,0.000398646,0.000445547,-11.5263,2.91367,0.00553415,414,0,,stage_S0.csv
tile_RA203.182_DECp31.253:1313,203.6947831582,31.4348759007,tile_RA203.182_DECp31.253,1313,3.45432,1.18555,0.00865,0.00103783,3.00228,2.91367,0.00553415,414,0,,stage_S0.csv
tile_RA203.223_DECp21.253:675,203.5629792101,21.1999552583,tile_RA203.223_DECp21.253,675,3.52596,1.18676,0.00464661,0.000806536,0.0341652,2.97107,0.00461905,467,0,,stage_S0.csv
tile_RA203.223_DECp21.253:957,203.5190334058,21.4668517354,tile_RA203.223_DECp21.253,957,2.1906,0.73731,-0.00195367,0.00117641,-5.58709,2.97107,0.00461905,467,0,,stage_S0.csv
tile_RA203.223_DECp22.253:465,203.6385530152,22.1270222973,tile_RA203.223_DECp22.253,465,2.8891,0.962099,-0.00012522,0.000817038,-6.70508,3.00292,0.00535309,488,0,,stage_S0.csv
tile_RA203.223_DECp25.253:1232,203.0916243514,25.3714254169,tile_RA203.223_DECp25.253,1232,2.59326,0.901861,-0.00031442,0.000596823,-5.23548,2.87546,0.00281024,465,0,,stage_S0.csv
tile_RA203.399_DECp34.261:745,203.3176912777,34.1512197563,tile_RA203.399_DECp34.261,745,3.08133,1.07059,-0.000897173,0.000644127,-5.23055,2.87815,0.00247197,447,0,,stage_S0.csv
tile_RA203.399_DECp34.261:1037,203.60286193,34.1905904707,tile_RA203.399_DECp34.261,1037,3.60521,1.25261,0.00191332,0.00051744,-1.07964,2.87815,0.00247197,447,0,,stage_S0.csv
tile_RA203.399_DECp34.261:1376,202.9987026137,34.474387733,tile_RA203.399_DECp34.261,1376,2.64949,0.920552,0.00074609,0.000677743,-2.54651,2.87815,0.00247197,447,0,,stage_S0.csv
tile_RA203.399_DECp35.261:745,203.1040422449,35.6922570905,tile_RA203.399_DECp35.261,745,3.29607,1.15425,0.00626682,0.000659635,6.64972,2.8556,0.00188043,422,1,spread_snr=6.6>5.0,stage_S0.csv
tile_RA203.399_DECp36.261:279,203.7667753492,35.9284352892,tile_RA203.399_DECp36.261,279,3.9097,1.36667,0.0117377,0.00159689,6.11659,2.86075,0.00197013,444,1,spread_snr=6.1>5.0,stage_S0.csv
tile_RA203.399_DECp36.261:1526,203.8846878411,36.3602720765,tile_RA203.399_DECp36.261,1526,2.79935,0.978536,0.000314547,0.000536257,-3.0873,2.86075,0.00197013,444,0,,stage_S0.csv
tile_RA203.748_DECp11.268:463,203.6735029581,11.0289497672,tile_RA203.748_DECp11.268,463,4.02734,1.5093,0.00879647,0.000440135,18.8489,2.66835,0.000500401,561,1,fwhm_ratio=1.509>1.5;spread_snr=18.8>5.0,stage_S0.csv
tile_RA203.748_DECp11.268:1349,203.4889939707,11.4905460287,tile_RA203.748_DECp11.268,1349,2.72888,1.02268,0.000629962,0.000356444,0.363481,2.66835,0.000500401,561,0,,stage_S0.csv
tile_RA203.748_DECp11.268:1657,203.7681419858,11.3164679276,tile_RA203.748_DECp11.268,1657,2.57421,0.96472,0.000701093,0.000667343,0.300733,2.66835,0.000500401,561,0,,stage_S0.csv
tile_RA203.791_DECm6.684:1379,204.0326122083,-6.3716924905,tile_RA203.791_DECm6.684,1379,5.52834,2.33375,0.0259855,0.00103107,25.7824,2.36886,-0.000597815,665,1,fwhm_ratio=2.334>1.5;spread_snr=25.8>5.0,stage_S0.csv
tile_RA203.791_DECm6.684:1495,203.6618018536,-6.4149095983,tile_RA203.791_DECm6.684,1495,2.65815,1.12212,-0.000288486,0.000543226,0.569428,2.36886,-0.000597815,665,0,,stage_S0.csv
tile_RA203.791_DECm6.684:1677,204.0164175419,-6.4913870338,tile_RA203.791_DECm6.684,1677,4.9449,2.08746,0.0272517,0.0019791,14.0718,2.36886,-0.000597815,665,1,fwhm_ratio=2.087>1.5;spread_snr=14.1>5.0,stage_S0.csv
tile_RA203.791_DECm6.684:1810,203.7132570412,-6.5631023668,tile_RA203.791_DECm6.684,1810,4.70079,1.98441,0.0225768,0.000454059,51.0388,2.36886,-0.000597815,665,1,fwhm_ratio=1.984>1.5;spread_snr=51.0>5.0,stage_S0.csv
tile_RA203.791_DECm6.684:1897,203.4854461479,-6.5964116879,tile_RA203.791_DECm6.684,1897,2.77641,1.17204,0.0024424,0.00112346,2.70612,2.36886,-0.000597815,665,0,,stage_S0.csv
tile_RA203.791_DECm6.684:1907,203.3341788252,-6.6066542515,tile_RA203.791_DECm6.684,1907,3.02946,1.27887,-0.00132096,0.00109175,-0.662368,2.36886,-0.000597815,665,0,,stage_S0.csv
tile_RA203.815_DECp5.268:176,203.651446172,4.8523881149,tile_RA203.815_DECp5.268,176,2.97752,1.05017,0.00346813,0.000632556,-6.24415,2.83527,0.00741791,605,0,,stage_S0.csv
tile_RA203.815_DECp5.268:206,203.5279262023,4.8677683063,tile_RA203.815_DECp5.268,206,4.5611,1.6087,0.0183833,0.000781066,14.039,2.83527,0.00741791,605,1,fwhm_ratio=1.609>1.5;spread_snr=14.0>5.0,stage_S0.csv
tile_RA203.815_DECp5.268:753,203.7948227076,5.7396624517,tile_RA203.815_DECp5.268,753,4.41137,1.55589,0.0218444,0.000772371,18.6781,2.83527,0.00741791,605,1,fwhm_ratio=1.556>1.5;spread_snr=18.7>5.0,stage_S0.csv
tile_RA203.815_DECp5.268:880,203.6411146513,5.6661362293,tile_RA203.815_DECp5.268,880,3.21247,1.13304,0.0120094,0.00145603,3.15344,2.83527,0.00741791,605,0,,stage_S0.csv
tile_RA203.815_DECp5.268:1109,203.6847439785,5.5821341594,tile_RA203.815_DECp5.268,1109,3.63646,1.28258,0.00348802,0.00106732,-3.68202,2.83527,0.00741791,605,0,,stage_S0.csv
tile_RA203.842_DECm0.771:791,203.8605572021,-0.8943796648,tile_RA203.842_DECm0.771,791,6.61886,2.17504,0.00514937,0.00106898,6.03269,3.0431,-0.00129948,714,1,fwhm_ratio=2.175>1.5;spread_snr=6.0>5.0,stage_S0.csv
tile_RA203.842_DECm0.771:1287,203.7990932194,-0.451233441,tile_RA203.842_DECm0.771,1287,4.23863,1.39287,0.0046307,0.00105668,5.61211,3.0431,-0.00129948,714,1,spread_snr=5.6>5.0,stage_S0.csv
tile_RA204.013_DECp46.267:1217,204.3946915628,46.3275120909,tile_RA204.013_DECp46.267,1217,3.06538,1.08988,-0.00156446,0.00072017,-0.0518565,2.81259,-0.00152712,485,0,,stage_S0.csv
tile_RA204.013_DECp46.267:1330,203.3642594908,46.2213717064,tile_RA204.013_DECp46.267,1330,2.68363,0.954147,0.0012295,0.000714638,3.85736,2.81259,-0.00152712,485,0,,stage_S0.csv
tile_RA204.013_DECp47.267:507,203.8624572561,47.1368941061,tile_RA204.013_DECp47.267,507,2.78612,1.03599,0.000919374,0.00161197,1.53356,2.68932,-0.00155267,475,0,,stage_S0.csv
tile_RA204.013_DECp48.267:337,203.5595444084,48.0127300325,tile_RA204.013_DECp48.267,337,3.31999,1.2908,0.00210854,0.00182693,1.62593,2.57205,-0.000861914,486,0,,stage_S0.csv
tile_RA204.013_DECp48.267:428,203.9975865404,48.1040761876,tile_RA204.013_DECp48.267,428,3.10472,1.2071,0.000859964,0.000436403,3.94561,2.57205,-0.000861914,486,0,,stage_S0.csv
tile_RA204.013_DECp48.267:430,203.7027436521,48.1005838817,tile_RA204.013_DECp48.267,430,3.4005,1.3221,0.0119891,0.000695046,18.4895,2.57205,-0.000861914,486,1,spread_snr=18.5>5.0,stage_S0.csv
tile_RA204.013_DECp48.267:617,203.6711797089,48.6923125465,tile_RA204.013_DECp48.267,617,4.63654,1.80266,0.016638,0.000971848,18.0068,2.57205,-0.000861914,486,1,fwhm_ratio=1.803>1.5;spread_snr=18.0>5.0,stage_S0.csv
tile_RA204.073_DECp39.259:141,203.9883192354,38.8426654089,tile_RA204.073_DECp39.259,141,2.60679,0.922748,0.000132894,0.00104501,-1.82019,2.82503,0.00203501,463,0,,stage_S0.csv
tile_RA204.073_DECp39.259:503,203.7114188796,39.0484225083,tile_RA204.073_DECp39.259,503,2.81459,0.996307,0.00340143,0.000603969,2.2624,2.82503,0.00203501,463,0,,stage_S0.csv
tile_RA204.073_DECp39.259:993,204.1294055245,39.1722753432,tile_RA204.073_DECp39.259,993,2.71331,0.960454,-0.000640093,0.000462357,-5.78579,2.82503,0.00203501,463,0,,stage_S0.csv
tile_RA204.073_DECp39.259:1095,204.1287343963,39.5728742528,tile_RA204.073_DECp39.259,1095,3.29727,1.16717,0.00555861,0.00101952,3.45616,2.82503,0.00203501,463,0,,stage_S0.csv
tile_RA204.073_DECp40.259:1270,204.051928696,40.351439746,tile_RA204.073_DECp40.259,1270,3.23922,1.19129,0.00868491,0.000735376,8.50512,2.71908,0.00243045,455,1,spread_snr=8.5>5.0,stage_S0.csv
tile_RA204.073_DECp40.259:1405,204.0175938803,40.2630731381,tile_RA204.073_DECp40.259,1405,2.77892,1.02201,0.00192932,0.000857687,-0.584286,2.71908,0.00243045,455,0,,stage_S0.csv
tile_RA204.073_DECp41.259:1720,203.5728000942,41.2399132483,tile_RA204.073_DECp41.259,1720,2.58467,0.984531,-0.00146817,0.00140484,-1.27193,2.62528,0.000318699,448,0,,stage_S0.csv
tile_RA204.073_DECp42.259:826,204.1148577367,42.6840524519,tile_RA204.073_DECp42.259,826,2.85315,1.08571,0.00357717,0.000811318,2.45494,2.62792,0.00158543,454,0,,stage_S0.csv
