src_id,tile_id,object_id,ra,dec,profile_diff,circularity,area,shape_defect,circle_deviation,shape_confidence,elongation,stars_used,rej_profile_diff,rej_elongation,rej_circularity,reject_flag,reject_reason,shape_failed,failure_reason,source_chunk
tile_RA234.402_DECp63.528:573,tile_RA234.402_DECp63.528,573,234.3045418509,63.2993442011,0.0102249,0.122946,24.5,0.911959,0.279559,low,1.0778,4,0,0,1,1,circularity=0.123<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp63.528:1125,tile_RA234.402_DECp63.528,1125,234.8053011679,63.4648330263,0.0117886,0.796495,9.5,0.0890625,0.124688,low,1.02338,5,0,0,1,1,circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp63.528:1840,tile_RA234.402_DECp63.528,1840,235.170454746,63.5469716459,0.0390588,0.845835,11.5,0.0890625,0.113769,low,1.09606,2,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp63.528:1870,tile_RA234.402_DECp63.528,1870,233.3587066279,63.5402631457,0.0105024,0.698733,9.5,0.267188,0.170909,low,1.0496,1,0,0,1,1,circularity=0.699<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp63.528:1937,tile_RA234.402_DECp63.528,1937,235.1889510314,63.4973779811,0.0311618,0.919386,12.5,,0.0457123,low,1.09357,4,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp64.528:358,tile_RA234.402_DECp64.528,358,234.6466139297,64.2201776234,0.0131919,0.628812,7.5,0.126562,0.201711,low,1.03002,3,0,0,1,1,circularity=0.629<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp64.528:385,tile_RA234.402_DECp64.528,385,235.0796896614,64.2316563361,0.020495,0.487835,7.5,0.378125,0.255644,low,1.03364,2,0,0,1,1,circularity=0.488<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp64.528:565,tile_RA234.402_DECp64.528,565,233.4841036957,64.3191092219,0.0419412,0.739839,8,0.178125,0.172715,low,1.28208,1,0,1,1,1,elongation=1.282>1.1;circularity=0.740<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp64.528:730,tile_RA234.402_DECp64.528,730,233.9758750809,64.4168564326,0.0231683,0.580913,10.5,0.240885,0.213509,low,1.15625,3,0,1,1,1,elongation=1.156>1.1;circularity=0.581<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:323,tile_RA234.402_DECp65.528,323,233.806788207,65.182738222,0.0322595,0.195235,9.5,0.599609,0.307281,low,1.21308,4,0,1,1,1,elongation=1.213>1.1;circularity=0.195<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:792,tile_RA234.402_DECp65.528,792,234.8080035374,65.4097293315,0.0229636,0.819855,8.5,0.596967,0.124744,low,1.08478,2,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:1115,tile_RA234.402_DECp65.528,1115,234.0697138361,65.6139900455,0.0173939,0.117124,251.5,1.19048,0.180387,high,1.20096,6,0,1,1,1,elongation=1.201>1.1;circularity=0.117<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:1465,tile_RA234.402_DECp65.528,1465,233.9829025088,65.889807283,0.0130755,0.551631,15,0.243862,0.233372,low,1.00274,5,0,0,1,1,circularity=0.552<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:2047,tile_RA234.402_DECp65.528,2047,233.8956065802,65.6066375031,0.054146,0.0761056,13.5,0.56224,0.308094,low,1.12735,3,1,1,1,1,profile_diff=0.0541>0.05;elongation=1.127>1.1;circularity=0.076<0.8,0,,stage_S0M_MORPH.csv
tile_RA234.402_DECp65.528:2088,tile_RA234.402_DECp65.528,2088,234.5825234493,65.5885319836,0.033316,0.832319,9,1.35847,0.120492,low,1.14488,5,0,1,0,1,elongation=1.145>1.1,0,,stage_S0M_MORPH.csv
