plate_id,plate_tile_idx,tile_id,ra_deg,dec_deg,size_arcmin,survey
XE481,9,tile_RA105.044_DECp10.818,105.044000,10.818000,60,dss1-red
XE481,10,tile_RA105.044_DECp11.818,105.044000,11.818000,60,dss1-red
XE481,11,tile_RA105.044_DECp12.818,105.044000,12.818000,60,dss1-red
XE481,12,tile_RA106.066_DECp11.818,106.066000,11.818000,60,dss1-red
XE482,0,tile_RA107.974_DECp11.737,107.974000,11.737000,60,dss1-red
XE482,1,tile_RA108.996_DECp10.737,108.996000,10.737000,60,dss1-red
XE482,2,tile_RA108.996_DECp11.737,108.996000,11.737000,60,dss1-red
XE482,3,tile_RA108.996_DECp12.737,108.996000,12.737000,60,dss1-red
XE482,4,tile_RA110.017_DECp9.737,110.017000,9.737000,60,dss1-red
XE482,5,tile_RA110.017_DECp10.737,110.017000,10.737000,60,dss1-red
XE482,6,tile_RA110.017_DECp11.737,110.017000,11.737000,60,dss1-red
XE482,7,tile_RA110.017_DECp12.737,110.017000,12.737000,60,dss1-red
XE482,8,tile_RA110.017_DECp13.737,110.017000,13.737000,60,dss1-red
XE482,9,tile_RA111.039_DECp10.737,111.039000,10.737000,60,dss1-red
XE482,10,tile_RA111.039_DECp11.737,111.039000,11.737000,60,dss1-red
XE482,11,tile_RA111.039_DECp12.737,111.039000,12.737000,60,dss1-red
XE482,12,tile_RA112.060_DECp11.737,112.060000,11.737000,60,dss1-red
XE483,0,tile_RA113.968_DECp11.659,113.968000,11.659000,60,dss1-red
XE483,1,tile_RA114.989_DECp10.659,114.989000,10.659000,60,dss1-red
XE483,2,tile_RA114.989_DECp11.659,114.989000,11.659000,60,dss1-red
XE483,3,tile_RA114.989_DECp12.659,114.989000,12.659000,60,dss1-red
XE483,4,tile_RA116.010_DECp9.659,116.010000,9.659000,60,dss1-red
XE483,5,tile_RA116.010_DECp10.659,116.010000,10.659000,60,dss1-red
XE483,6,tile_RA116.010_DECp11.659,116.010000,11.659000,60,dss1-red
XE483,7,tile_RA116.010_DECp12.659,116.010000,12.659000,60,dss1-red
XE483,8,tile_RA116.010_DECp13.659,116.010000,13.659000,60,dss1-red
XE483,9,tile_RA117.031_DECp10.659,117.031000,10.659000,60,dss1-red
XE483,10,tile_RA117.031_DECp11.659,117.031000,11.659000,60,dss1-red
XE483,11,tile_RA117.031_DECp12.659,117.031000,12.659000,60,dss1-red
XE483,12,tile_RA118.052_DECp11.659,118.052000,11.659000,60,dss1-red
XE484,0,tile_RA119.960_DECp11.584,119.960000,11.584000,60,dss1-red
XE484,1,tile_RA120.980_DECp10.584,120.980000,10.584000,60,dss1-red
XE484,2,tile_RA120.980_DECp11.584,120.980000,11.584000,60,dss1-red
XE484,3,tile_RA120.980_DECp12.584,120.980000,12.584000,60,dss1-red
XE484,4,tile_RA122.001_DECp9.584,122.001000,9.584000,60,dss1-red
XE484,5,tile_RA122.001_DECp10.584,122.001000,10.584000,60,dss1-red
XE484,6,tile_RA122.001_DECp11.584,122.001000,11.584000,60,dss1-red
XE484,7,tile_RA122.001_DECp12.584,122.001000,12.584000,60,dss1-red
XE484,8,tile_RA122.001_DECp13.584,122.001000,13.584000,60,dss1-red
XE484,9,tile_RA123.022_DECp10.584,123.022000,10.584000,60,dss1-red
XE484,10,tile_RA123.022_DECp11.584,123.022000,11.584000,60,dss1-red
XE484,11,tile_RA123.022_DECp12.584,123.022000,12.584000,60,dss1-red
XE484,12,tile_RA124.043_DECp11.584,124.043000,11.584000,60,dss1-red
XE485,0,tile_RA125.950_DECp11.514,125.950000,11.514000,60,dss1-red
XE485,1,tile_RA126.970_DECp10.514,126.970000,10.514000,60,dss1-red
XE485,2,tile_RA126.970_DECp11.514,126.970000,11.514000,60,dss1-red
XE485,3,tile_RA126.970_DECp12.514,126.970000,12.514000,60,dss1-red
XE485,4,tile_RA127.991_DECp9.514,127.991000,9.514000,60,dss1-red
XE485,5,tile_RA127.991_DECp10.514,127.991000,10.514000,60,dss1-red
XE485,6,tile_RA127.991_DECp11.514,127.991000,11.514000,60,dss1-red
XE485,7,tile_RA127.991_DECp12.514,127.991000,12.514000,60,dss1-red
XE485,8,tile_RA127.991_DECp13.514,127.991000,13.514000,60,dss1-red
XE485,9,tile_RA129.012_DECp10.514,129.012000,10.514000,60,dss1-red
XE485,10,tile_RA129.012_DECp11.514,129.012000,11.514000,60,dss1-red
XE485,11,tile_RA129.012_DECp12.514,129.012000,12.514000,60,dss1-red
XE485,12,tile_RA130.032_DECp11.514,130.032000,11.514000,60,dss1-red
XE486,0,tile_RA131.939_DECp11.450,131.939000,11.450000,60,dss1-red
XE486,1,tile_RA132.959_DECp10.450,132.959000,10.450000,60,dss1-red
XE486,2,tile_RA132.959_DECp11.450,132.959000,11.450000,60,dss1-red
XE486,3,tile_RA132.959_DECp12.450,132.959000,12.450000,60,dss1-red
XE486,4,tile_RA133.979_DECp9.450,133.979000,9.450000,60,dss1-red
XE486,5,tile_RA133.979_DECp10.450,133.979000,10.450000,60,dss1-red
XE486,6,tile_RA133.979_DECp11.450,133.979000,11.450000,60,dss1-red
XE486,7,tile_RA133.979_DECp12.450,133.979000,12.450000,60,dss1-red
XE486,8,tile_RA133.979_DECp13.450,133.979000,13.450000,60,dss1-red
XE486,9,tile_RA135.000_DECp10.450,135.000000,10.450000,60,dss1-red
XE486,10,tile_RA135.000_DECp11.450,135.000000,11.450000,60,dss1-red
XE486,11,tile_RA135.000_DECp12.450,135.000000,12.450000,60,dss1-red
XE486,12,tile_RA136.020_DECp11.450,136.020000,11.450000,60,dss1-red
XE487,0,tile_RA137.926_DECp11.391,137.926000,11.391000,60,dss1-red
XE487,1,tile_RA138.946_DECp10.391,138.946000,10.391000,60,dss1-red
XE487,2,tile_RA138.946_DECp11.391,138.946000,11.391000,60,dss1-red
XE487,3,tile_RA138.946_DECp12.391,138.946000,12.391000,60,dss1-red
XE487,4,tile_RA139.966_DECp9.391,139.966000,9.391000,60,dss1-red
XE487,5,tile_RA139.966_DECp10.391,139.966000,10.391000,60,dss1-red
XE487,6,tile_RA139.966_DECp11.391,139.966000,11.391000,60,dss1-red
XE487,7,tile_RA139.966_DECp12.391,139.966000,12.391000,60,dss1-red
XE487,8,tile_RA139.966_DECp13.391,139.966000,13.391000,60,dss1-red
XE487,9,tile_RA140.987_DECp10.391,140.987000,10.391000,60,dss1-red
XE487,10,tile_RA140.987_DECp11.391,140.987000,11.391000,60,dss1-red
XE487,11,tile_RA140.987_DECp12.391,140.987000,12.391000,60,dss1-red
XE487,12,tile_RA142.007_DECp11.391,142.007000,11.391000,60,dss1-red
XE488,0,tile_RA143.913_DECp11.339,143.913000,11.339000,60,dss1-red
XE488,1,tile_RA144.933_DECp10.339,144.933000,10.339000,60,dss1-red
XE488,2,tile_RA144.933_DECp11.339,144.933000,11.339000,60,dss1-red
XE488,3,tile_RA144.933_DECp12.339,144.933000,12.339000,60,dss1-red
XE488,4,tile_RA145.953_DECp9.339,145.953000,9.339000,60,dss1-red
XE488,5,tile_RA145.953_DECp10.339,145.953000,10.339000,60,dss1-red
XE488,6,tile_RA145.953_DECp11.339,145.953000,11.339000,60,dss1-red
XE488,7,tile_RA145.953_DECp12.339,145.953000,12.339000,60,dss1-red
XE488,8,tile_RA145.953_DECp13.339,145.953000,13.339000,60,dss1-red
XE488,9,tile_RA146.972_DECp10.339,146.972000,10.339000,60,dss1-red
XE488,10,tile_RA146.972_DECp11.339,146.972000,11.339000,60,dss1-red
XE488,11,tile_RA146.972_DECp12.339,146.972000,12.339000,60,dss1-red
XE488,12,tile_RA147.992_DECp11.339,147.992000,11.339000,60,dss1-red
XE489,0,tile_RA149.898_DECp11.294,149.898000,11.294000,60,dss1-red
XE489,1,tile_RA150.918_DECp10.294,150.918000,10.294000,60,dss1-red
XE489,2,tile_RA150.918_DECp11.294,150.918000,11.294000,60,dss1-red
XE489,3,tile_RA150.918_DECp12.294,150.918000,12.294000,60,dss1-red
XE489,4,tile_RA151.938_DECp9.294,151.938000,9.294000,60,dss1-red
XE489,5,tile_RA151.938_DECp10.294,151.938000,10.294000,60,dss1-red
XE489,6,tile_RA151.938_DECp11.294,151.938000,11.294000,60,dss1-red
XE489,7,tile_RA151.938_DECp12.294,151.938000,12.294000,60,dss1-red
XE489,8,tile_RA151.938_DECp13.294,151.938000,13.294000,60,dss1-red
XE489,9,tile_RA152.957_DECp10.294,152.957000,10.294000,60,dss1-red
XE489,10,tile_RA152.957_DECp11.294,152.957000,11.294000,60,dss1-red
XE489,11,tile_RA152.957_DECp12.294,152.957000,12.294000,60,dss1-red
XE489,12,tile_RA153.977_DECp11.294,153.977000,11.294000,60,dss1-red
XE490,0,tile_RA155.883_DECp11.257,155.883000,11.257000,60,dss1-red
XE490,1,tile_RA156.902_DECp10.257,156.902000,10.257000,60,dss1-red
XE490,2,tile_RA156.902_DECp11.257,156.902000,11.257000,60,dss1-red
XE490,3,tile_RA156.902_DECp12.257,156.902000,12.257000,60,dss1-red
XE490,4,tile_RA157.922_DECp9.257,157.922000,9.257000,60,dss1-red
XE490,5,tile_RA157.922_DECp10.257,157.922000,10.257000,60,dss1-red
XE490,6,tile_RA157.922_DECp11.257,157.922000,11.257000,60,dss1-red
XE490,7,tile_RA157.922_DECp12.257,157.922000,12.257000,60,dss1-red
XE490,8,tile_RA157.922_DECp13.257,157.922000,13.257000,60,dss1-red
XE490,9,tile_RA158.941_DECp10.257,158.941000,10.257000,60,dss1-red
XE490,10,tile_RA158.941_DECp11.257,158.941000,11.257000,60,dss1-red
XE490,11,tile_RA158.941_DECp12.257,158.941000,12.257000,60,dss1-red
XE490,12,tile_RA159.961_DECp11.257,159.961000,11.257000,60,dss1-red
XE491,0,tile_RA161.866_DECp11.228,161.866000,11.228000,60,dss1-red
XE491,1,tile_RA162.886_DECp10.228,162.886000,10.228000,60,dss1-red
XE491,2,tile_RA162.886_DECp11.228,162.886000,11.228000,60,dss1-red
XE491,3,tile_RA162.886_DECp12.228,162.886000,12.228000,60,dss1-red
XE491,4,tile_RA163.905_DECp9.228,163.905000,9.228000,60,dss1-red
XE491,5,tile_RA163.905_DECp10.228,163.905000,10.228000,60,dss1-red
XE491,6,tile_RA163.905_DECp11.228,163.905000,11.228000,60,dss1-red
XE491,7,tile_RA163.905_DECp12.228,163.905000,12.228000,60,dss1-red
XE491,8,tile_RA163.905_DECp13.228,163.905000,13.228000,60,dss1-red
XE491,9,tile_RA164.925_DECp10.228,164.925000,10.228000,60,dss1-red
XE491,10,tile_RA164.925_DECp11.228,164.925000,11.228000,60,dss1-red
XE491,11,tile_RA164.925_DECp12.228,164.925000,12.228000,60,dss1-red
XE491,12,tile_RA165.945_DECp11.228,165.945000,11.228000,60,dss1-red
XE492,0,tile_RA167.850_DECp11.208,167.850000,11.208000,60,dss1-red
XE492,1,tile_RA168.869_DECp10.208,168.869000,10.208000,60,dss1-red
XE492,2,tile_RA168.869_DECp11.208,168.869000,11.208000,60,dss1-red
XE492,3,tile_RA168.869_DECp12.208,168.869000,12.208000,60,dss1-red
XE492,4,tile_RA169.889_DECp9.208,169.889000,9.208000,60,dss1-red
XE492,5,tile_RA169.889_DECp10.208,169.889000,10.208000,60,dss1-red
XE492,6,tile_RA169.889_DECp11.208,169.889000,11.208000,60,dss1-red
XE492,7,tile_RA169.889_DECp12.208,169.889000,12.208000,60,dss1-red
XE492,8,tile_RA169.889_DECp13.208,169.889000,13.208000,60,dss1-red
XE492,9,tile_RA170.908_DECp10.208,170.908000,10.208000,60,dss1-red
XE492,10,tile_RA170.908_DECp11.208,170.908000,11.208000,60,dss1-red
XE492,11,tile_RA170.908_DECp12.208,170.908000,12.208000,60,dss1-red
XE492,12,tile_RA171.928_DECp11.208,171.928000,11.208000,60,dss1-red
XE493,0,tile_RA173.833_DECp11.196,173.833000,11.196000,60,dss1-red
XE493,1,tile_RA174.852_DECp10.196,174.852000,10.196000,60,dss1-red
XE493,2,tile_RA174.852_DECp11.196,174.852000,11.196000,60,dss1-red
XE493,3,tile_RA174.852_DECp12.196,174.852000,12.196000,60,dss1-red
XE493,4,tile_RA175.871_DECp9.196,175.871000,9.196000,60,dss1-red
XE493,5,tile_RA175.871_DECp10.196,175.871000,10.196000,60,dss1-red
XE493,6,tile_RA175.871_DECp11.196,175.871000,11.196000,60,dss1-red
XE493,7,tile_RA175.871_DECp12.196,175.871000,12.196000,60,dss1-red
XE493,8,tile_RA175.871_DECp13.196,175.871000,13.196000,60,dss1-red
XE493,9,tile_RA176.891_DECp10.196,176.891000,10.196000,60,dss1-red
XE493,10,tile_RA176.891_DECp11.196,176.891000,11.196000,60,dss1-red
XE493,11,tile_RA176.891_DECp12.196,176.891000,12.196000,60,dss1-red
XE493,12,tile_RA177.910_DECp11.196,177.910000,11.196000,60,dss1-red
XE494,0,tile_RA179.815_DECp11.193,179.815000,11.193000,60,dss1-red
XE494,1,tile_RA180.835_DECp10.193,180.835000,10.193000,60,dss1-red
XE494,2,tile_RA180.835_DECp11.193,180.835000,11.193000,60,dss1-red
XE494,3,tile_RA180.835_DECp12.193,180.835000,12.193000,60,dss1-red
XE494,4,tile_RA181.854_DECp9.193,181.854000,9.193000,60,dss1-red
XE494,5,tile_RA181.854_DECp10.193,181.854000,10.193000,60,dss1-red
XE494,6,tile_RA181.854_DECp11.193,181.854000,11.193000,60,dss1-red
XE494,7,tile_RA181.854_DECp12.193,181.854000,12.193000,60,dss1-red
XE494,8,tile_RA181.854_DECp13.193,181.854000,13.193000,60,dss1-red
XE494,9,tile_RA182.874_DECp10.193,182.874000,10.193000,60,dss1-red
XE494,10,tile_RA182.874_DECp11.193,182.874000,11.193000,60,dss1-red
XE494,11,tile_RA182.874_DECp12.193,182.874000,12.193000,60,dss1-red
XE494,12,tile_RA183.893_DECp11.193,183.893000,11.193000,60,dss1-red
XE495,0,tile_RA185.798_DECp11.199,185.798000,11.199000,60,dss1-red
XE495,1,tile_RA186.818_DECp10.199,186.818000,10.199000,60,dss1-red
XE495,2,tile_RA186.818_DECp11.199,186.818000,11.199000,60,dss1-red
XE495,3,tile_RA186.818_DECp12.199,186.818000,12.199000,60,dss1-red
XE495,4,tile_RA187.837_DECp9.199,187.837000,9.199000,60,dss1-red
XE495,5,tile_RA187.837_DECp10.199,187.837000,10.199000,60,dss1-red
XE495,6,tile_RA187.837_DECp11.199,187.837000,11.199000,60,dss1-red
XE495,7,tile_RA187.837_DECp12.199,187.837000,12.199000,60,dss1-red
XE495,8,tile_RA187.837_DECp13.199,187.837000,13.199000,60,dss1-red
XE495,9,tile_RA188.856_DECp10.199,188.856000,10.199000,60,dss1-red
XE495,10,tile_RA188.856_DECp11.199,188.856000,11.199000,60,dss1-red
XE495,11,tile_RA188.856_DECp12.199,188.856000,12.199000,60,dss1-red
XE495,12,tile_RA189.876_DECp11.199,189.876000,11.199000,60,dss1-red
XE496,0,tile_RA191.781_DECp11.213,191.781000,11.213000,60,dss1-red
XE496,1,tile_RA192.800_DECp10.213,192.800000,10.213000,60,dss1-red
XE496,2,tile_RA192.800_DECp11.213,192.800000,11.213000,60,dss1-red
XE496,3,tile_RA192.800_DECp12.213,192.800000,12.213000,60,dss1-red
XE496,4,tile_RA193.820_DECp9.213,193.820000,9.213000,60,dss1-red
XE496,5,tile_RA193.820_DECp10.213,193.820000,10.213000,60,dss1-red
XE496,6,tile_RA193.820_DECp11.213,193.820000,11.213000,60,dss1-red
XE496,7,tile_RA193.820_DECp12.213,193.820000,12.213000,60,dss1-red
XE496,8,tile_RA193.820_DECp13.213,193.820000,13.213000,60,dss1-red
XE496,9,tile_RA194.839_DECp10.213,194.839000,10.213000,60,dss1-red
XE496,10,tile_RA194.839_DECp11.213,194.839000,11.213000,60,dss1-red
XE496,11,tile_RA194.839_DECp12.213,194.839000,12.213000,60,dss1-red
XE496,12,tile_RA195.859_DECp11.213,195.859000,11.213000,60,dss1-red
XE497,0,tile_RA197.764_DECp11.236,197.764000,11.236000,60,dss1-red
XE497,1,tile_RA198.784_DECp10.236,198.784000,10.236000,60,dss1-red
XE497,2,tile_RA198.784_DECp11.236,198.784000,11.236000,60,dss1-red
XE497,3,tile_RA198.784_DECp12.236,198.784000,12.236000,60,dss1-red
XE497,4,tile_RA199.803_DECp9.236,199.803000,9.236000,60,dss1-red
XE497,5,tile_RA199.803_DECp10.236,199.803000,10.236000,60,dss1-red
XE497,6,tile_RA199.803_DECp11.236,199.803000,11.236000,60,dss1-red
XE497,7,tile_RA199.803_DECp12.236,199.803000,12.236000,60,dss1-red
XE497,8,tile_RA199.803_DECp13.236,199.803000,13.236000,60,dss1-red
XE497,9,tile_RA200.823_DECp10.236,200.823000,10.236000,60,dss1-red
XE497,10,tile_RA200.823_DECp11.236,200.823000,11.236000,60,dss1-red
XE497,11,tile_RA200.823_DECp12.236,200.823000,12.236000,60,dss1-red
XE497,12,tile_RA201.842_DECp11.236,201.842000,11.236000,60,dss1-red
XE498,0,tile_RA203.748_DECp11.268,203.748000,11.268000,60,dss1-red
XE498,1,tile_RA204.767_DECp10.268,204.767000,10.268000,60,dss1-red
XE498,2,tile_RA204.767_DECp11.268,204.767000,11.268000,60,dss1-red
XE498,3,tile_RA204.767_DECp12.268,204.767000,12.268000,60,dss1-red
XE498,4,tile_RA205.787_DECp9.268,205.787000,9.268000,60,dss1-red
XE498,5,tile_RA205.787_DECp10.268,205.787000,10.268000,60,dss1-red
XE498,6,tile_RA205.787_DECp11.268,205.787000,11.268000,60,dss1-red
XE498,7,tile_RA205.787_DECp12.268,205.787000,12.268000,60,dss1-red
XE498,8,tile_RA205.787_DECp13.268,205.787000,13.268000,60,dss1-red
XE498,9,tile_RA206.807_DECp10.268,206.807000,10.268000,60,dss1-red
XE498,10,tile_RA206.807_DECp11.268,206.807000,11.268000,60,dss1-red
XE498,11,tile_RA206.807_DECp12.268,206.807000,12.268000,60,dss1-red
XE498,12,tile_RA207.826_DECp11.268,207.826000,11.268000,60,dss1-red
XE499,0,tile_RA209.732_DECp11.307,209.732000,11.307000,60,dss1-red
XE499,1,tile_RA210.752_DECp10.307,210.752000,10.307000,60,dss1-red
XE499,2,tile_RA210.752_DECp11.307,210.752000,11.307000,60,dss1-red
XE499,3,tile_RA210.752_DECp12.307,210.752000,12.307000,60,dss1-red
XE499,4,tile_RA211.771_DECp9.307,211.771000,9.307000,60,dss1-red
XE499,5,tile_RA211.771_DECp10.307,211.771000,10.307000,60,dss1-red
XE499,6,tile_RA211.771_DECp11.307,211.771000,11.307000,60,dss1-red
XE499,7,tile_RA211.771_DECp12.307,211.771000,12.307000,60,dss1-red
XE499,8,tile_RA211.771_DECp13.307,211.771000,13.307000,60,dss1-red
XE499,9,tile_RA212.791_DECp10.307,212.791000,10.307000,60,dss1-red
XE499,10,tile_RA212.791_DECp11.307,212.791000,11.307000,60,dss1-red
XE499,11,tile_RA212.791_DECp12.307,212.791000,12.307000,60,dss1-red
XE499,12,tile_RA213.811_DECp11.307,213.811000,11.307000,60,dss1-red
XE500,0,tile_RA215.717_DECp11.354,215.717000,11.354000,60,dss1-red
XE500,1,tile_RA216.737_DECp10.354,216.737000,10.354000,60,dss1-red
XE500,2,tile_RA216.737_DECp11.354,216.737000,11.354000,60,dss1-red
XE500,3,tile_RA216.737_DECp12.354,216.737000,12.354000,60,dss1-red
XE500,4,tile_RA217.757_DECp9.354,217.757000,9.354000,60,dss1-red
XE500,5,tile_RA217.757_DECp10.354,217.757000,10.354000,60,dss1-red
XE500,6,tile_RA217.757_DECp11.354,217.757000,11.354000,60,dss1-red
XE500,7,tile_RA217.757_DECp12.354,217.757000,12.354000,60,dss1-red
XE500,8,tile_RA217.757_DECp13.354,217.757000,13.354000,60,dss1-red
XE500,9,tile_RA218.777_DECp10.354,218.777000,10.354000,60,dss1-red
XE500,10,tile_RA218.777_DECp11.354,218.777000,11.354000,60,dss1-red
XE500,11,tile_RA218.777_DECp12.354,218.777000,12.354000,60,dss1-red
XE500,12,tile_RA219.797_DECp11.354,219.797000,11.354000,60,dss1-red
XE501,0,tile_RA221.703_DECp11.408,221.703000,11.408000,60,dss1-red
XE501,1,tile_RA222.723_DECp10.408,222.723000,10.408000,60,dss1-red
XE501,2,tile_RA222.723_DECp11.408,222.723000,11.408000,60,dss1-red
XE501,3,tile_RA222.723_DECp12.408,222.723000,12.408000,60,dss1-red
XE501,4,tile_RA223.743_DECp9.408,223.743000,9.408000,60,dss1-red
XE501,5,tile_RA223.743_DECp10.408,223.743000,10.408000,60,dss1-red
XE501,6,tile_RA223.743_DECp11.408,223.743000,11.408000,60,dss1-red
XE501,7,tile_RA223.743_DECp12.408,223.743000,12.408000,60,dss1-red
XE501,8,tile_RA223.743_DECp13.408,223.743000,13.408000,60,dss1-red
XE501,9,tile_RA224.763_DECp10.408,224.763000,10.408000,60,dss1-red
XE501,10,tile_RA224.763_DECp11.408,224.763000,11.408000,60,dss1-red
XE501,11,tile_RA224.763_DECp12.408,224.763000,12.408000,60,dss1-red
XE501,12,tile_RA225.783_DECp11.408,225.783000,11.408000,60,dss1-red
XE502,0,tile_RA227.690_DECp11.469,227.690000,11.469000,60,dss1-red
XE502,1,tile_RA228.710_DECp10.469,228.710000,10.469000,60,dss1-red
XE502,2,tile_RA228.710_DECp11.469,228.710000,11.469000,60,dss1-red
XE502,3,tile_RA228.710_DECp12.469,228.710000,12.469000,60,dss1-red
XE502,4,tile_RA229.731_DECp9.469,229.731000,9.469000,60,dss1-red
XE502,5,tile_RA229.731_DECp10.469,229.731000,10.469000,60,dss1-red
XE502,6,tile_RA229.731_DECp11.469,229.731000,11.469000,60,dss1-red
XE502,7,tile_RA229.731_DECp12.469,229.731000,12.469000,60,dss1-red
XE502,8,tile_RA229.731_DECp13.469,229.731000,13.469000,60,dss1-red
XE502,9,tile_RA230.751_DECp10.469,230.751000,10.469000,60,dss1-red
XE502,10,tile_RA230.751_DECp11.469,230.751000,11.469000,60,dss1-red
XE502,11,tile_RA230.751_DECp12.469,230.751000,12.469000,60,dss1-red
XE502,12,tile_RA231.771_DECp11.469,231.771000,11.469000,60,dss1-red
XE503,0,tile_RA233.678_DECp11.535,233.678000,11.535000,60,dss1-red
XE503,1,tile_RA234.699_DECp10.535,234.699000,10.535000,60,dss1-red
XE503,2,tile_RA234.699_DECp11.535,234.699000,11.535000,60,dss1-red
XE503,3,tile_RA234.699_DECp12.535,234.699000,12.535000,60,dss1-red
XE503,4,tile_RA235.719_DECp9.535,235.719000,9.535000,60,dss1-red
XE503,5,tile_RA235.719_DECp10.535,235.719000,10.535000,60,dss1-red
XE503,6,tile_RA235.719_DECp11.535,235.719000,11.535000,60,dss1-red
XE503,7,tile_RA235.719_DECp12.535,235.719000,12.535000,60,dss1-red
XE503,8,tile_RA235.719_DECp13.535,235.719000,13.535000,60,dss1-red
XE503,9,tile_RA236.740_DECp10.535,236.740000,10.535000,60,dss1-red
XE503,10,tile_RA236.740_DECp11.535,236.740000,11.535000,60,dss1-red
XE503,11,tile_RA236.740_DECp12.535,236.740000,12.535000,60,dss1-red
XE503,12,tile_RA237.761_DECp11.535,237.761000,11.535000,60,dss1-red
XE504,0,tile_RA239.668_DECp11.607,239.668000,11.607000,60,dss1-red
XE504,1,tile_RA240.689_DECp10.607,240.689000,10.607000,60,dss1-red
XE504,2,tile_RA240.689_DECp11.607,240.689000,11.607000,60,dss1-red
XE504,3,tile_RA240.689_DECp12.607,240.689000,12.607000,60,dss1-red
XE504,4,tile_RA241.710_DECp9.607,241.710000,9.607000,60,dss1-red
XE504,5,tile_RA241.710_DECp10.607,241.710000,10.607000,60,dss1-red
XE504,6,tile_RA241.710_DECp11.607,241.710000,11.607000,60,dss1-red
XE504,7,tile_RA241.710_DECp12.607,241.710000,12.607000,60,dss1-red
XE504,8,tile_RA241.710_DECp13.607,241.710000,13.607000,60,dss1-red
XE504,9,tile_RA242.730_DECp10.607,242.730000,10.607000,60,dss1-red
XE504,10,tile_RA242.730_DECp11.607,242.730000,11.607000,60,dss1-red
XE504,11,tile_RA242.730_DECp12.607,242.730000,12.607000,60,dss1-red
XE504,12,tile_RA243.751_DECp11.607,243.751000,11.607000,60,dss1-red
XE505,0,tile_RA245.659_DECp11.683,245.659000,11.683000,60,dss1-red
XE505,1,tile_RA246.680_DECp10.683,246.680000,10.683000,60,dss1-red
XE505,2,tile_RA246.680_DECp11.683,246.680000,11.683000,60,dss1-red
XE505,3,tile_RA246.680_DECp12.683,246.680000,12.683000,60,dss1-red
XE505,4,tile_RA247.701_DECp9.683,247.701000,9.683000,60,dss1-red
XE505,5,tile_RA247.701_DECp10.683,247.701000,10.683000,60,dss1-red
XE505,6,tile_RA247.701_DECp11.683,247.701000,11.683000,60,dss1-red
XE505,7,tile_RA247.701_DECp12.683,247.701000,12.683000,60,dss1-red
XE505,8,tile_RA247.701_DECp13.683,247.701000,13.683000,60,dss1-red
XE505,9,tile_RA248.722_DECp10.683,248.722000,10.683000,60,dss1-red
XE505,10,tile_RA248.722_DECp11.683,248.722000,11.683000,60,dss1-red
XE505,11,tile_RA248.722_DECp12.683,248.722000,12.683000,60,dss1-red
XE505,12,tile_RA249.744_DECp11.683,249.744000,11.683000,60,dss1-red
XE506,0,tile_RA251.652_DECp11.762,251.652000,11.762000,60,dss1-red
XE506,1,tile_RA252.673_DECp10.762,252.673000,10.762000,60,dss1-red
XE506,2,tile_RA252.673_DECp11.762,252.673000,11.762000,60,dss1-red
XE506,3,tile_RA252.673_DECp12.762,252.673000,12.762000,60,dss1-red
XE506,4,tile_RA253.695_DECp9.762,253.695000,9.762000,60,dss1-red
XE506,5,tile_RA253.695_DECp10.762,253.695000,10.762000,60,dss1-red
XE506,6,tile_RA253.695_DECp11.762,253.695000,11.762000,60,dss1-red
XE506,7,tile_RA253.695_DECp12.762,253.695000,12.762000,60,dss1-red
XE506,8,tile_RA253.695_DECp13.762,253.695000,13.762000,60,dss1-red
XE506,9,tile_RA254.716_DECp10.762,254.716000,10.762000,60,dss1-red
XE506,10,tile_RA254.716_DECp11.762,254.716000,11.762000,60,dss1-red
XE506,11,tile_RA254.716_DECp12.762,254.716000,12.762000,60,dss1-red
XE506,12,tile_RA255.738_DECp11.762,255.738000,11.762000,60,dss1-red
XE507,0,tile_RA257.646_DECp11.844,257.646000,11.844000,60,dss1-red
XE507,1,tile_RA258.668_DECp10.844,258.668000,10.844000,60,dss1-red
XE507,2,tile_RA258.668_DECp11.844,258.668000,11.844000,60,dss1-red
XE507,3,tile_RA258.668_DECp12.844,258.668000,12.844000,60,dss1-red
XE507,4,tile_RA259.690_DECp9.844,259.690000,9.844000,60,dss1-red
XE507,5,tile_RA259.690_DECp10.844,259.690000,10.844000,60,dss1-red
XE507,6,tile_RA259.690_DECp11.844,259.690000,11.844000,60,dss1-red
XE507,7,tile_RA259.690_DECp12.844,259.690000,12.844000,60,dss1-red
XE507,8,tile_RA259.690_DECp13.844,259.690000,13.844000,60,dss1-red
XE507,9,tile_RA260.712_DECp10.844,260.712000,10.844000,60,dss1-red
XE507,10,tile_RA260.712_DECp11.844,260.712000,11.844000,60,dss1-red
XE507,11,tile_RA260.712_DECp12.844,260.712000,12.844000,60,dss1-red
XE507,12,tile_RA261.733_DECp11.844,261.733000,11.844000,60,dss1-red
XE508,0,tile_RA263.642_DECp11.927,263.642000,11.927000,60,dss1-red
XE508,1,tile_RA264.665_DECp10.927,264.665000,10.927000,60,dss1-red
XE508,2,tile_RA264.665_DECp11.927,264.665000,11.927000,60,dss1-red
XE508,3,tile_RA264.665_DECp12.927,264.665000,12.927000,60,dss1-red
XE508,4,tile_RA265.687_DECp9.927,265.687000,9.927000,60,dss1-red
XE508,5,tile_RA265.687_DECp10.927,265.687000,10.927000,60,dss1-red
